"C","S","n"
-7.215306228809098e-14,0,606
0,0,606
1.093118893664651e-13,0,606
0,0,606
-1.917057259764148e-13,0,606
0,0,606
3.1502342890106194e-13,0,606
0,0,606
-4.942263370981966e-13,0,606
0,0,606
7.485358487957096e-13,0,606
0,0,606
-1.102408139359321e-12,0,606
0,0,606
1.5866909781559151e-12,0,606
0,0,606
-2.239990537542225e-12,0,606
0,0,606
3.110279497251861e-12,0,606
0,0,606
-4.2567800139085775e-12,0,606
0,0,606
5.752169769898414e-12,0,606
0,0,606
-7.684620457967623e-12,0,606
0,0,606
1.016307887538532e-11,0,606
0,0,606
-1.3298710298124488e-11,0,606
0,0,606
1.7303531569605433e-11,0,606
0,0,606
-2.108867910045662e-11,0,606
0,0,606
3.2444121693010186e-11,0,606
0,0,606
7.624368597857394e-11,0,606
0,0,606
1.4383560617234518e-10,0,606
0,0,606
-7.3366973855127034e-9,0,606
0,0,606
-4.152847576705304e-9,0,606
0,0,606
-7.087526530910386e-8,0,606
0,0,606
-5.670021224728308e-7,0,606
0,0,606
-0.00002154608065396757,0,606
0,0,606
0,0,606
0,0,606
0.0005806101734121788,0,606
0,0,606
-0.0018869830635895811,0,606
0,0,606
0.02786928832378458,0,606
0,0,606
-0.05109369526027173,0,606
0,0,606
0.8918172263611066,0,606
0,0,606
-2.3781792702962843,0,606
0,0,606
38.05086832474055,0,606
0,0,606
-19.025434162370274,0,606
0,0,606
608.8138931958488,0,606
0,0,606
-1826.4416795875463,0,606
0,0,606
19482.04458226716,0,606
0,0,606
-19482.04458226716,0,606
0,0,606
729030.855309326,0,606
0,0,606
-1.2086668069012212e6,0,606
0,0,606
1.8035502772033826e7,0,606
0,0,606
-5.428793485627384e6,0,606
0,0,606
2.0167812551562965e8,0,606
0,0,606
-2.4672061258983132e8,0,606
0,0,606
4.373952793253964e9,0,606
0,0,606
-1.6328758774359728e10,0,606
0,0,606
-1.6055449067324017e11,0,606
0,0,606
1.1746332518439838e11,0,606
0,0,606
9.601350058550824e11,0,606
0,0,606
-1.6751291591514204e12,0,606
0,0,606
1.4316225789430675e14,0,606
0,0,606
-5.229671521253215e12,0,606
0,0,606
-8.576661294855272e14,0,606
0,0,606
-2.384730213691466e15,0,606
0,0,606
-3.2800499781300164e16,0,606
0,0,606
-2.0081938641612344e16,0,606
0,0,606
-4.284146910210634e16,0,606
0,0,606
1.2424026039610836e18,0,606
0,0,606
-9.596489078871818e18,0,606
0,0,606
-1.3709270112674028e18,0,606
0,0,606
-2.4128315398306287e20,0,606
0,0,606
3.070876505238982e20,0,606
0,0,606
-3.158615833960096e21,0,606
0,0,606
-3.509573148844551e20,0,606
0,0,606
-1.6845951114453845e22,0,606
0,0,606
6.738380445781538e22,0,606
0,0,606
-5.3907043566252304e23,0,606
0,0,606
1.0781408713250461e24,0,606
0,0,606
-1.8687775102967466e25,0,606
0,0,606
5.750084647066912e24,0,606
0,0,606
2.300033858826765e25,0,606
0,0,606
6.900101576480295e25,0,606
0,0,606
4.416065008947389e27,0,606
0,0,606
-2.2080325044736944e27,0,606
0,0,606
5.888086678596518e27,0,606
0,0,606
-1.1776173357193037e28,0,606
0,0,606
4.455339561470874e29,0,606
0,0,606
-1.2413302338065145e29,0,606
0,0,606
1.103362361829554e31,0,606
0,0,606
-4.1055519846285406e30,0,606
0,0,606
1.3180983355435902e32,0,606
0,0,606
-1.5055997665283908e32,0,606
0,0,606
1.9124648029960454e33,0,606
0,0,606
-1.8259481198047616e33,0,606
0,0,606
2.086255767396848e34,0,606
0,0,606
-2.2575124704688833e34,0,606
0,0,606
2.566615871823862e35,0,606
0,0,606
-3.3417273411293485e35,0,606
0,0,606
2.990275206310143e36,0,606
0,0,606
-3.404663484829095e36,0,606
0,0,606
3.5160856002626286e37,0,606
0,0,606
-4.042734613203635e37,0,606
0,0,606
3.7716899564869446e38,0,606
0,0,606
-3.585286932033566e38,0,606
0,0,606
3.2617591755291575e39,0,606
0,0,606
-3.673920136128471e39,0,606
0,0,606
2.9081411687737984e40,0,606
0,0,606
-3.9381191776349863e40,0,606
0,0,606
2.825589168119688e41,0,606
0,0,606
-2.981457200216283e41,0,606
0,0,606
2.7295927791687706e42,0,606
0,0,606
-2.9587092238948086e42,0,606
0,0,606
2.395068671173361e43,0,606
0,0,606
-2.1649324418880907e43,0,606
0,0,606
1.6842243352921393e44,0,606
0,0,606
-1.7139805486529687e44,0,606
0,0,606
1.3724274507179212e45,0,606
0,0,606
-1.2866596368252327e45,0,606
0,0,606
1.0877181885559694e46,0,606
0,0,606
-1.1957980641787124e46,0,606
0,0,606
6.961694729589135e46,0,606
0,0,606
-6.716075598789205e46,0,606
0,0,606
4.9975040637576225e47,0,606
0,0,606
-4.6265230500042046e47,0,606
0,0,606
2.6405150411372656e48,0,606
0,0,606
-2.965090281190291e48,0,606
0,0,606
1.9143574942735345e49,0,606
0,0,606
-1.8946708391905796e49,0,606
0,0,606
1.1839147056783844e50,0,606
0,0,606
-1.2317057580176955e50,0,606
0,0,606
7.844249545329627e50,0,606
0,0,606
-6.625577710677198e50,0,606
0,0,606
4.786056659725902e51,0,606
0,0,606
-4.1552147688469975e51,0,606
0,0,606
2.8584262868254045e52,0,606
0,0,606
-2.3176053599892748e52,0,606
0,0,606
9.932197175622904e52,0,606
0,0,606
-1.3791628776900783e53,0,606
0,0,606
7.847881665307413e53,0,606
0,0,606
-7.020383938693367e53,0,606
0,0,606
2.740530105345446e54,0,606
0,0,606
-1.7724467434571846e54,0,606
0,0,606
1.491987298910144e55,0,606
0,0,606
-1.1275323861992692e55,0,606
0,0,606
5.512380554751983e55,0,606
0,0,606
-9.703612050927044e55,0,606
0,0,606
2.879193810415912e56,0,606
0,0,606
-3.6809946183798365e56,0,606
0,0,606
9.621609695567098e56,0,606
0,0,606
-1.0642083451157547e57,0,606
0,0,606
1.2828812927422796e57,0,606
0,0,606
-4.898274026834159e57,0,606
0,0,606
1.7727086954256955e58,0,606
0,0,606
-7.930538900588638e57,0,606
0,0,606
5.598027459239038e58,0,606
0,0,606
-1.1196054918478077e58,0,606
0,0,606
6.120510022101349e59,0,606
0,0,606
-1.7913687869564923e59,0,606
0,0,606
1.1942458579709949e60,0,606
0,0,606
-5.3741063608694775e59,0,606
0,0,606
5.7323801182607755e60,0,606
0,0,606
-3.821586745507184e60,0,606
0,0,606
-1.719714035478494e61,0,606
0,0,606
-1.9107933727533943e61,0,606
0,0,606
-1.0700442887459332e62,0,606
0,0,606
1.528634698232251e61,0,606
0,0,606
-6.114538793103699e62,0,606
0,0,606
3.0572693966229197e62,0,606
0,0,606
-1.4420151311725421e54,0,606
0,0,606
3.179560173325273e63,0,606
0,0,606
1.9566523606779924e63,0,606
0,0,606
-9.783261680621932e62,0,606
0,0,606
-2.3479830513737144e64,0,606
0,0,606
-7.826608530374585e63,0,606
0,0,606
1.095724976908199e65,0,606
0,0,606
1.7218543938739042e65,0,606
0,0,606
-4.382909124555875e65,0,606
0,0,606
5.00903569132145e65,0,606
0,0,606
-4.007237956627393e66,0,606
0,0,606
1.2522673314558184e66,0,606
0,0,606
-2.1826363967677927e62,0,606
0,0,606
1.5339403813929247e62,0,606
0,0,606
-2.404642744465619e67,0,606
0,0,606
8.016597201850391e66,0,606
0,0,606
-1.2827047712516213e68,0,606
0,0,606
1.9237393640137665e68,0,606
0,0,606
-6.457177593828235e67,0,606
0,0,606
4.491219719518961e68,0,606
0,0,606
-5.177778692725281e68,0,606
0,0,606
1.4138441257985228e69,0,606
0,0,606
-2.0993022957073185e69,0,606
0,0,606
3.1096630472833545e69,0,606
0,0,606
-8.639489859203058e69,0,606
0,0,606
1.87547910495961e70,0,606
0,0,606
-3.660699717576839e69,0,606
0,0,606
3.9359541591290516e70,0,606
0,0,606
-1.2523959657214464e70,0,606
0,0,606
1.3393610471194074e71,0,606
0,0,606
-8.053536393502378e71,0,606
0,0,606
7.96481829151055e71,0,606
0,0,606
-1.2321093866303643e72,0,606
0,0,606
9.67118408377254e71,0,606
0,0,606
1.5608399009948727e71,0,606
0,0,606
2.10040373166648e72,0,606
0,0,606
-8.50234229151814e72,0,606
0,0,606
1.465887814750594e73,0,606
0,0,606
-1.0397479912987249e73,0,606
0,0,606
3.743270301357243e73,0,606
0,0,606
4.405180086811168e73,0,606
0,0,606
2.7685621603852115e73,0,606
0,0,606
-2.731061785574325e74,0,606
0,0,606
1.5427854105823388e74,0,606
0,0,606
-5.707180758897164e74,0,606
0,0,606
5.491640607817104e74,0,606
0,0,606
-7.287254539592713e74,0,606
0,0,606
7.100566404415901e74,0,606
0,0,606
-2.3608172351289783e74,0,606
0,0,606
3.937260386435925e75,0,606
0,0,606
-7.1165437229814505e75,0,606
0,0,606
1.2143873123750738e76,0,606
0,0,606
-2.836761894200301e76,0,606
0,0,606
2.0628696150994262e76,0,606
0,0,606
-7.091287413974646e76,0,606
0,0,606
2.9014139761251895e76,0,606
0,0,606
-3.3761875445985906e76,0,606
0,0,606
4.666338000020167e76,0,606
0,0,606
-1.306720537645734e77,0,606
0,0,606
2.485062651178896e77,0,606
0,0,606
1.6347436609011254e77,0,606
0,0,606
5.788376767423484e77,0,606
0,0,606
7.280251728775563e77,0,606
0,0,606
6.014242651741404e76,0,606
0,0,606
-3.4056142315750018e78,0,606
0,0,606
3.0910651744681268e78,0,606
0,0,606
-5.2169152515153416e78,0,606
0,0,606
6.974207491094449e78,0,606
0,0,606
-3.531728661578184e78,0,606
0,0,606
1.3964995738507599e79,0,606
0,0,606
2.5721213176659447e79,0,606
0,0,606
3.0815829878516105e79,0,606
0,0,606
