"C","S","n"
2.4918429567340112e-14,0,168
0,0.,168
-1.6745184669252538e-13,0,168
0,0.,168
7.20042940777859e-13,0,168
0,0.,168
-2.459622031871381e-12,0,168
0,0.,168
7.240915245464512e-12,0,168
0,0.,168
-1.914974346125653e-11,0,168
0,0.,168
4.6634379473809675e-11,0,168
0,0.,168
-1.0627892262786685e-10,0,168
0,0.,168
2.2924157648084664e-10,0,168
0,0.,168
-4.718897444725949e-10,0,168
0,0.,168
9.328677927782095e-10,0,168
0,0.,168
-1.7797838113001857e-9,0,168
0,0.,168
3.2899560479264005e-9,0,168
0,0.,168
-5.911278680829209e-9,0,168
0,0.,168
1.0351311076495636e-8,0,168
0,0.,168
-1.7705220780051656e-8,0,168
0,0.,168
2.9636263306053888e-8,0,168
0,0.,168
-4.8626088307808414e-8,0,168
0,0.,168
7.831631896337496e-8,0,168
0,0.,168
-1.239675257166294e-7,0,168
0,0.,168
1.9306679245797222e-7,0,168
0,0.,168
-2.961205300307138e-7,0,168
0,0.,168
4.4767445567341824e-7,0,168
0,0.,168
-6.676081964893995e-7,0,168
0,0.,168
9.8275615616068e-7,0,168
0,0.,168
-1.4289034936265685e-6,0,168
0,0.,168
2.0532393169779025e-6,0,168
0,0.,168
-2.9173066166412826e-6,0,168
0,0.,168
4.100522880701326e-6,0,168
0,0.,168
-5.703864596835911e-6,0,168
0,0.,168
7.85524149244039e-6,0,168
0,0.,168
-0.000010713791294474432,0,168
0,0.,168
0.000014486085995817822,0,168
0,0.,168
-0.000019393838437623954,0,168
0,0.,168
0.00002579068801313654,0,168
0,0.,168
-0.00003390872380917899,0,168
0,0.,168
0.00004434426231160418,0,168
0,0.,168
-0.000057246382641875325,0,168
0,0.,168
0.00007264219009480391,0,168
0,0.,168
-0.00009541063773645887,0,168
0,0.,168
0.0001196969818875575,0,168
0,0.,168
-0.00013530963169897803,0,168
0,0.,168
0.00020122970868053145,0,168
0,0.,168
-0.0003191919517001533,0,168
0,0.,168
0.0002498023969827287,0,168
0,0.,168
-0.0004996047939654574,0,168
0,0.,168
0.00022204657509575882,0,168
0,0.,168
-0.0008881863003830353,0,168
0,0.,168
0.0008881863003830353,0,168
0,0.,168
-0.0017763726007660706,0,168
0,0.,168
0.,0,168
0,0.,168
-0.0017763726007660706,0,168
0,0.,168
0.021316471209192847,0,168
0,0.,168
-0.014210980806128565,0,168
0,0.,168
0.04973843282144998,0,168
0,0.,168
0.014210980806128565,0,168
0,0.,168
0.11368784644902852,0,168
0,0.,168
-0.5400172706328854,0,168
0,0.,168
0.6821270786941711,0,168
0,0.,168
-0.22737569289805704,0,168
0,0.,168
0.9095027715922281,0,168
0,0.,168
-1.1368784644902852,0,168
0,0.,168
1.1368784644902852,0,168
0,0.,168
3.1832597005727985,0,168
0,0.,168
1.8190055431844563,0,168
0,0.,168
7.276022172737825,0,168
0,0.,168
6.366519401145597,0,168
0,0.,168
-23.64707206139793,0,168
0,0.,168
9.095027715922281,0,168
0,0.,168
-10.914033259106738,0,168
0,0.,168
-10.914033259106738,0,168
0,0.,168
-36.380110863689126,0,168
0,0.,168
69.12221064100933,0,168
0,0.,168
7.276022172737825,0,168
0,0.,168
-14.55204434547565,0,168
0,0.,168
14.55204434547565,0,168
0,0.,168
65.48419955464043,0,168
0,0.,168
-29.1040886909513,0,168
0,0.,168
87.3122660728539,0,168
0,0.,168
-29.1040886909513,0,168
0,0.,168
-29.1040886909513,0,168
0,0.,168
-130.96839910928085,0,168
0,0.,168
-87.3122660728539,0,168
0,0.,168
29.1040886909513,0,168
0,0.,168
174.6245321457078,0,168
0,0.,168
43.65613303642695,0,168
0,0.,168
-116.4163547638052,0,168
0,0.,168
-130.96839910928085,0,168
0,0.,168
72.76022172737825,0,168
0,0.,168
-29.1040886909513,0,168
0,0.,168
43.65613303642695,0,168
0,0.,168
-72.76022172737825,0,168
0,0.,168
80.03624390011608,0,168
0,0.,168
0.,0,168
0,0.,168
14.55204434547565,0,168
0,0.,168
50.932155209164776,0,168
0,0.,168
90.95027715922282,0,168
0,0.,168
-50.932155209164776,0,168
0,0.,168
-10.914033259106738,0,168
0,0.,168
-10.914033259106738,0,168
0,0.,168
9.095027715922281,0,168
0,0.,168
-25.466077604582388,0,168
0,0.,168
13.642541573883422,0,168
0,0.,168
7.276022172737825,0,168
0,0.,168
0.9095027715922281,0,168
0,0.,168
1.3642541573883422,0,168
0,0.,168
0.9095027715922281,0,168
0,0.,168
-1.1368784644902852,0,168
0,0.,168
0.6821270786941711,0,168
0,0.,168
-0.34106353934708555,0,168
0,0.,168
0.5115953090206283,0,168
0,0.,168
-0.4831733474083712,0,168
0,0.,168
0.,0,168
0,0.,168
-0.014210980806128565,0,168
0,0.,168
0.07105490403064282,0,168
0,0.,168
0.,0,168
0,0.,168
0.021316471209192847,0,168
0,0.,168
-0.003552745201532141,0,168
0,0.,168
0.,0,168
0,0.,168
-0.0022204657509575882,0,168
0,0.,168
0.001332279450574553,0,168
0,0.,168
-0.00044409315019151765,0,168
0,0.,168
0.00044409315019151765,0,168
0,0.,168
-0.0006106280815133368,0,168
0,0.,168
0.0002498023969827287,0,168
0,0.,168
-0.00033306986264363824,0,168
0,0.,168
0.00020122970868053145,0,168
0,0.,168
-0.0001422485871707205,0,168
0,0.,168
0.00011796224301962188,0,168
0,0.,168
-0.00009454326830249106,0,168
0,0.,168
0.00007416008660424757,0,168
0,0.,168
-0.000057246382641875325,0,168
0,0.,168
0.0000442358411323582,0,168
0,0.,168
-0.000033962934398801976,0,168
0,0.,168
0.000025763582718325043,0,168
0,0.,168
-0.000019383673952069646,0,168
0,0.,168
0.000014486085995817822,0,168
0,0.,168
-0.000010712944254011573,0,168
0,0.,168
7.856088532903248e-6,0,168
0,0.,168
-5.703811656806982e-6,0,168
0,0.,168
4.1004170006434685e-6,0,168
0,0.,168
-2.9173066166412826e-6,0,168
0,0.,168
2.0532393169779025e-6,0,168
0,0.,168
-1.4289051480024725e-6,0,168
0,0.,168
9.827555357697159e-7,0,168
0,0.,168
-6.676080930909055e-7,0,168
0,0.,168
4.476744815230417e-7,0,168
0,0.,168
-2.9612052356830794e-7,0,168
0,0.,168
1.9306679245797222e-7,0,168
0,0.,168
-1.2396752652443014e-7,0,168
0,0.,168
7.831631876142477e-8,0,168
0,0.,168
-4.8626088307808414e-8,0,168
0,0.,168
2.9636263318675774e-8,0,168
0,0.,168
-1.7705220773740714e-8,0,168
0,0.,168
1.0351311074917901e-8,0,168
0,0.,168
-5.911278680829209e-9,0,168
0,0.,168
3.2899560479264005e-9,0,168
0,0.,168
-1.7797838113001857e-9,0,168
0,0.,168
9.328677927782095e-10,0,168
0,0.,168
-4.718897444722098e-10,0,168
0,0.,168
2.292415764807985e-10,0,168
0,0.,168
-1.0627892262786685e-10,0,168
0,0.,168
4.6634379473809675e-11,0,168
0,0.,168
-1.914974346125653e-11,0,168
0,0.,168
7.240915245464512e-12,0,168
0,0.,168
-2.459622031871381e-12,0,168
0,0.,168
7.20042940777859e-13,0,168
0,0.,168
-1.6745184669252538e-13,0,168
0,0.,168
2.4918429567340112e-14,0,168
