"C","S","n"
1.574782132449738e-10,0,120
0,0.e-32,120
-7.558954235758735e-10,0,120
0,0.e-32,120
2.5246907147434155e-9,0,120
0,0.e-32,120
-6.952222175768492e-9,0,120
0,0.e-32,120
1.688555480164096e-8,0,120
0,0.e-32,120
-3.7445100390029656e-8,0,120
0,0.e-32,120
7.73959981825698e-8,0,120
0,0.e-32,120
-1.5113277711155397e-7,0,120
0,0.e-32,120
2.8146485411281453e-7,0,120
0,0.e-32,120
-5.034178707674991e-7,0,120
0,0.e-32,120
8.692876776714283e-7,0,120
0,0.e-32,120
-1.4551960644353518e-6,0,120
0,0.e-32,120
2.3693957485137284e-6,0,120
0,0.e-32,120
-3.762552086399679e-6,0,120
0,0.e-32,120
5.840185952516027e-6,0,120
0,0.e-32,120
-8.877392225103272e-6,0,120
0,0.e-32,120
0.000013235848316188974,0,120
0,0.e-32,120
-0.00001938299538816823,0,120
0,0.e-32,120
0.000027913112143078137,0,120
0,0.e-32,120
-0.00003956980944684352,0,120
0,0.e-32,120
0.000055269258228631304,0,120
0,0.e-32,120
-0.00007612324042980979,0,120
0,0.e-32,120
0.00010346085777426293,0,120
0,0.e-32,120
-0.00013884755887723303,0,120
0,0.e-32,120
0.0001840998751433646,0,120
0,0.e-32,120
-0.00024129430214520355,0,120
0,0.e-32,120
0.0003127680972665588,0,120
0,0.e-32,120
-0.00040111063948682074,0,120
0,0.e-32,120
0.0005091418993845372,0,120
0,0.e-32,120
-0.0006398874040997263,0,120
0,0.e-32,120
0.0007965277049058263,0,120
0,0.e-32,120
-0.0009823199404376275,0,120
0,0.e-32,120
0.0012005417016366445,0,120
0,0.e-32,120
-0.0014543939920830405,0,120
0,0.e-32,120
0.0017469159375250285,0,120
0,0.e-32,120
-0.002081115332517541,0,120
0,0.e-32,120
0.0024588163487582458,0,120
0,0.e-32,120
-0.0028814671836254434,0,120
0,0.e-32,120
0.003351351532984916,0,120
0,0.e-32,120
-0.0038691377956266487,0,120
0,0.e-32,120
0.004428810382440776,0,120
0,0.e-32,120
-0.005036162082940503,0,120
0,0.e-32,120
0.005691192897125827,0,120
0,0.e-32,120
-0.0063738508612972,0,120
0,0.e-32,120
0.0070689856028816256,0,120
0,0.e-32,120
-0.007846110596037547,0,120
0,0.e-32,120
0.008598282034367364,0,120
0,0.e-32,120
-0.009346888679150591,0,120
0,0.e-32,120
0.010095495323933818,0,120
0,0.e-32,120
-0.01085123155581022,0,120
0,0.e-32,120
0.01177807787792279,0,120
0,0.e-32,120
-0.01249103658724015,0,120
0,0.e-32,120
0.012975848509575954,0,120
0,0.e-32,120
-0.013774362264011398,0,120
0,0.e-32,120
0.014259174186347203,0,120
0,0.e-32,120
-0.014772504457055701,0,120
0,0.e-32,120
0.015057687940782645,0,120
0,0.e-32,120
-0.015399908121254979,0,120
0,0.e-32,120
0.015628054908236533,0,120
0,0.e-32,120
-0.016084348482199643,0,120
0,0.e-32,120
0.016540642056162753,0,120
0,0.e-32,120
-0.015970275088708866,0,120
0,0.e-32,120
0.015628054908236533,0,120
0,0.e-32,120
-0.015456944818000367,0,120
0,0.e-32,120
0.015057687940782645,0,120
0,0.e-32,120
-0.014715467760310312,0,120
0,0.e-32,120
0.014259174186347203,0,120
0,0.e-32,120
-0.01366028887052062,0,120
0,0.e-32,120
0.012975848509575954,0,120
0,0.e-32,120
-0.012462518238867454,0,120
0,0.e-32,120
0.011806596226295483,0,120
0,0.e-32,120
-0.010822713207437527,0,120
0,0.e-32,120
0.010095495323933818,0,120
0,0.e-32,120
-0.009339759092057417,0,120
0,0.e-32,120
0.008619670795646883,0,120
0,0.e-32,120
-0.007846110596037547,0,120
0,0.e-32,120
0.007072550396428213,0,120
0,0.e-32,120
-0.0063738508612972,0,120
0,0.e-32,120
0.005692975293899121,0,120
0,0.e-32,120
-0.005031706091007269,0,120
0,0.e-32,120
0.004428810382440776,0,120
0,0.e-32,120
-0.0038678009980466785,0,120
0,0.e-32,120
0.003350460334598269,0,120
0,0.e-32,120
-0.0028812443840287817,0,120
0,0.e-32,120
0.002458704948959915,0,120
0,0.e-32,120
-0.00208100393271921,0,120
0,0.e-32,120
0.0017469159375250285,0,120
0,0.e-32,120
-0.0014544218420326233,0,120
0,0.e-32,120
0.0012005138516870619,0,120
0,0.e-32,120
-0.0009823129779502318,0,120
0,0.e-32,120
0.0007965277049058263,0,120
0,0.e-32,120
-0.0006398891447215753,0,120
0,0.e-32,120
0.0005091418993845372,0,120
0,0.e-32,120
-0.00040111085706455186,0,120
0,0.e-32,120
0.00031276815166099154,0,120
0,0.e-32,120
-0.00024129432934241992,0,120
0,0.e-32,120
0.00018409986154475642,0,120
0,0.e-32,120
-0.00013884755547758097,0,120
0,0.e-32,120
0.00010346086117391499,0,120
0,0.e-32,120
-0.00007612324042980979,0,120
0,0.e-32,120
0.00005526925844110956,0,120
0,0.e-32,120
-0.00003956980934060439,0,120
0,0.e-32,120
0.000027913112143078137,0,120
0,0.e-32,120
-0.00001938299538816823,0,120
0,0.e-32,120
0.000013235848309549028,0,120
0,0.e-32,120
-8.877392226763258e-6,0,120
0,0.e-32,120
5.840185952516027e-6,0,120
0,0.e-32,120
-3.762552086399679e-6,0,120
0,0.e-32,120
2.3693957485137284e-6,0,120
0,0.e-32,120
-1.4551960644353518e-6,0,120
0,0.e-32,120
8.692876776714283e-7,0,120
0,0.e-32,120
-5.034178707674991e-7,0,120
0,0.e-32,120
2.8146485411281453e-7,0,120
0,0.e-32,120
-1.5113277711155397e-7,0,120
0,0.e-32,120
7.739599818257298e-8,0,120
0,0.e-32,120
-3.7445100390029656e-8,0,120
