"C","S","n"
9.95222735839183e-7,0,72
0,0.,72
-2.8662414792168442e-6,0,72
0,0.,72
6.8216547205360985e-6,0,72
0,0.,72
-0.00001414471061716985,0,72
0,0.,72
0.00002672506485153643,0,72
0,0.,72
-0.00004712573531867707,0,72
0,0.,72
0.00007869645611587191,0,72
0,0.,72
-0.00012566975123036442,0,72
0,0.,72
0.00019322724340417474,0,72
0,0.,72
-0.00028752302098785287,0,72
0,0.,72
0.0004156511784620899,0,72
0,0.,72
-0.0005855460864080812,0,72
0,0.,72
0.000805806615914043,0,72
0,0.,72
-0.0010854394227882177,0,72
0,0.,72
0.0014335213587112793,0,72
0,0.,72
-0.0018587868730224836,0,72
0,0.,72
0.0023691525506117873,0,72
0,0.,72
-0.0029711972460781033,0,72
0,0.,72
0.003669622140920021,0,72
0,0.,72
-0.00446671991644655,0,72
0,0.,72
0.005361885634763911,0,72
0,0.,72
-0.006351203342800252,0,72
0,0.,72
0.007427141739271028,0,72
0,0.,72
-0.00857838911760807,0,72
0,0.,72
0.0097898517172402,0,72
0,0.,72
-0.011042832766834593,0,72
0,0.,72
0.012315399457097613,0,72
0,0.,72
-0.013582933193886117,0,72
0,0.,72
0.014818850528706459,0,72
0,0.,72
-0.01599546376229322,0,72
0,0.,72
0.017084953186051965,0,72
0,0.,72
-0.01806039526818374,0,72
0,0.,72
0.018896808836000926,0,72
0,0.,72
-0.019572155149988887,0,72
0,0.,72
0.02006824173736608,0,72
0,0.,72
-0.020371496340089303,0,72
0,0.,72
0.02047352379078697,0,72
0,0.,72
-0.020371496563644474,0,72
0,0.,72
0.020068241290255737,0,72
0,0.,72
-0.019572154926433712,0,72
0,0.,72
0.018896808612445755,0,72
0,0.,72
-0.018060395491738913,0,72
0,0.,72
0.017084952962496795,0,72
0,0.,72
-0.01599546376229322,0,72
0,0.,72
0.014818850640484044,0,72
0,0.,72
-0.013582933473330082,0,72
0,0.,72
0.012315399457097613,0,72
0,0.,72
-0.011042832738890196,0,72
0,0.,72
0.0097898517172402,0,72
0,0.,72
-0.00857838911760807,0,72
0,0.,72
0.007427141760229325,0,72
0,0.,72
-0.006351203335814153,0,72
0,0.,72
0.005361885627777812,0,72
0,0.,72
-0.004466719917319812,0,72
0,0.,72
0.003669622140920021,0,72
0,0.,72
-0.002971197245641472,0,72
0,0.,72
0.002369152550830103,0,72
0,0.,72
-0.0018587868730224836,0,72
0,0.,72
0.0014335213586021214,0,72
0,0.,72
-0.0010854394227882177,0,72
0,0.,72
0.000805806615914043,0,72
0,0.,72
-0.0005855460864072283,0,72
0,0.,72
0.0004156511784620899,0,72
0,0.,72
-0.00028752302098774624,0,72
0,0.,72
0.00019322724340412143,0,72
0,0.,72
-0.00012566975123036442,0,72
0,0.,72
0.00007869645611587191,0,72
0,0.,72
-0.00004712573531867707,0,72
0,0.,72
0.00002672506485153643,0,72
0,0.,72
-0.00001414471061716985,0,72
0,0.,72
6.8216547205360985e-6,0,72
0,0.,72
-2.8662414792168442e-6,0,72
0,0.,72
9.95222735839183e-7,0,72
