coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,4.768550398701172e-239,709,1.0e-14,250
2.6179956750402877e-238,0.0,709,1.0e-14,250
0.0,-1.4351472463558033e-237,709,1.0e-14,250
-7.855393257884409e-237,0.0,709,1.0e-14,250
0.0,4.293211387417512e-236,709,1.0e-14,250
2.3428172899246494e-235,0.0,709,1.0e-14,250
0.0,-1.2765425838113827e-234,709,1.0e-14,250
-6.944993762362732e-234,0.0,709,1.0e-14,250
0.0,3.772654238561768e-233,709,1.0e-14,250
2.0462545593618264e-232,0.0,709,1.0e-14,250
0.0,-1.108176010857001e-231,709,1.0e-14,250
-5.992294796776174e-231,0.0,709,1.0e-14,250
0.0,3.235279813434124e-230,709,1.0e-14,250
1.744069076003101e-229,0.0,709,1.0e-14,250
0.0,-9.387448633841895e-229,709,1.0e-14,250
-5.0450145328157516e-228,0.0,709,1.0e-14,250
0.0,2.7071175822809073e-227,709,1.0e-14,250
1.4503758422883696e-226,0.0,709,1.0e-14,250
0.0,-7.75856890468031e-226,709,1.0e-14,250
-4.1438993062784536e-225,0.0,709,1.0e-14,250
0.0,2.209846728018895e-224,709,1.0e-14,250
1.1766285234212368e-223,0.0,709,1.0e-14,250
0.0,-6.255178720108573e-223,709,1.0e-14,250
-3.320183372229557e-222,0.0,709,1.0e-14,250
0.0,1.7595648474785025e-221,709,1.0e-14,250
9.310397026959172e-221,0.0,709,1.0e-14,250
0.0,-4.918692768404213e-220,709,1.0e-14,250
-2.5944697583864686e-219,0.0,709,1.0e-14,250
0.0,1.366355772491616e-218,709,1.0e-14,250
7.184459272695676e-218,0.0,709,1.0e-14,250
0.0,-3.77171026709728e-217,709,1.0e-14,250
-1.9769484243602924e-216,0.0,709,1.0e-14,250
0.0,1.03457972270205e-215,709,1.0e-14,250
5.405588935718254e-215,0.0,709,1.0e-14,250
0.0,-2.8198845241662392e-214,709,1.0e-14,250
-1.4686817536925857e-213,0.0,709,1.0e-14,250
0.0,7.637143563493766e-213,709,1.0e-14,250
3.9649699192158056e-212,0.0,709,1.0e-14,250
0.0,-2.055196392935473e-211,709,1.0e-14,250
-1.063579724535606e-210,0.0,709,1.0e-14,250
0.0,5.495267684217286e-210,709,1.0e-14,250
2.8347092921395483e-209,0.0,709,1.0e-14,250
0.0,-1.4599159688771915e-208,709,1.0e-14,250
-7.5066406807147164e-208,0.0,709,1.0e-14,250
0.0,3.853546557797128e-207,709,1.0e-14,250
1.9750203619409114e-206,0.0,709,1.0e-14,250
0.0,-1.0105953506850377e-205,709,1.0e-14,250
-5.162695703839339e-205,0.0,709,1.0e-14,250
0.0,2.633104109684835e-204,709,1.0e-14,250
1.34075849616294e-203,0.0,709,1.0e-14,250
0.0,-6.815894448771822e-203,709,1.0e-14,250
-3.4592637037762204e-202,0.0,709,1.0e-14,250
0.0,1.752797469180085e-201,709,1.0e-14,250
8.866777127632894e-201,0.0,709,1.0e-14,250
0.0,-4.478004889663754e-200,709,1.0e-14,250
-2.2578067909074774e-199,0.0,709,1.0e-14,250
0.0,1.1365044641061527e-198,709,1.0e-14,250
5.711318641399781e-198,0.0,709,1.0e-14,250
0.0,-2.8653733569435013e-197,709,1.0e-14,250
-1.4351732578821853e-196,0.0,709,1.0e-14,250
0.0,7.1763636052930265e-196,709,1.0e-14,250
3.582450658079924e-195,0.0,709,1.0e-14,250
0.0,-1.7853787850956895e-194,709,1.0e-14,250
-8.882875525847334e-194,0.0,709,1.0e-14,250
0.0,4.412132193248332e-193,709,1.0e-14,250
2.187831456457662e-192,0.0,709,1.0e-14,250
0.0,-1.0830494444345078e-191,709,1.0e-14,250
-5.352423196525308e-191,0.0,709,1.0e-14,250
0.0,2.6406996092919627e-190,709,1.0e-14,250
1.3006265276796654e-189,0.0,709,1.0e-14,250
0.0,-6.3951378607906725e-189,709,1.0e-14,250
-3.1391318216682394e-188,0.0,709,1.0e-14,250
0.0,1.5382615031715527e-187,709,1.0e-14,250
7.525067437995454e-187,0.0,709,1.0e-14,250
0.0,-3.674928162134921e-186,709,1.0e-14,250
-1.79161283198459e-185,0.0,709,1.0e-14,250
0.0,8.719567467612369e-185,709,1.0e-14,250
4.236427682400426e-184,0.0,709,1.0e-14,250
0.0,-2.05474216154553e-183,709,1.0e-14,250
-9.948695663241822e-183,0.0,709,1.0e-14,250
0.0,4.80866839811934e-182,709,1.0e-14,250
2.320234981301218e-181,0.0,709,1.0e-14,250
0.0,-1.1175993706245424e-180,709,1.0e-14,250
-5.373854944922584e-180,0.0,709,1.0e-14,250
0.0,2.5794666193547717e-179,709,1.0e-14,250
1.235994760228162e-178,0.0,709,1.0e-14,250
0.0,-5.912139181123488e-178,709,1.0e-14,250
-2.8230106918491376e-177,0.0,709,1.0e-14,250
0.0,1.3456087284529028e-176,709,1.0e-14,250
6.402683093769045e-176,0.0,709,1.0e-14,250
0.0,-3.041169941664186e-175,709,1.0e-14,250
-1.4419605241744002e-174,0.0,709,1.0e-14,250
0.0,6.824935837351859e-174,709,1.0e-14,250
3.224592276899436e-173,0.0,709,1.0e-14,250
0.0,-1.5208297156825136e-172,709,1.0e-14,250
-7.160022973468037e-172,0.0,709,1.0e-14,250
0.0,3.364920312999275e-171,709,1.0e-14,250
1.5785566917601532e-170,0.0,709,1.0e-14,250
0.0,-7.392121531557781e-170,709,1.0e-14,250
-3.455413335449425e-169,0.0,709,1.0e-14,250
0.0,1.6123204923837428e-168,709,1.0e-14,250
7.509684105348649e-168,0.0,709,1.0e-14,250
0.0,-3.4914782996031995e-167,709,1.0e-14,250
-1.6203650212338295e-166,0.0,709,1.0e-14,250
0.0,7.506381792981301e-166,709,1.0e-14,250
3.4710522856795864e-165,0.0,709,1.0e-14,250
0.0,-1.6021486465105486e-164,709,1.0e-14,250
-7.381659842198985e-164,0.0,709,1.0e-14,250
0.0,3.394792515351963e-163,709,1.0e-14,250
1.5583996429592361e-162,0.0,709,1.0e-14,250
0.0,-7.140839034669149e-162,709,1.0e-14,250
-3.2660501011175194e-161,0.0,709,1.0e-14,250
0.0,1.4910699780279275e-160,709,1.0e-14,250
6.794745204949663e-160,0.0,709,1.0e-14,250
0.0,-3.0906275159172087e-159,709,1.0e-14,250
-1.403191245527098e-158,0.0,709,1.0e-14,250
0.0,6.35890204715302e-158,709,1.0e-14,250
2.8763440066166936e-157,0.0,709,1.0e-14,250
0.0,-1.2986475010621361e-156,709,1.0e-14,250
-5.852370984360104e-156,0.0,709,1.0e-14,250
0.0,2.632454354511742e-155,709,1.0e-14,250
1.1818887820023382e-154,0.0,709,1.0e-14,250
0.0,-5.296359395087793e-154,709,1.0e-14,250
-2.3689814937330088e-153,0.0,709,1.0e-14,250
0.0,1.057614930311156e-152,709,1.0e-14,250
4.712739724482884e-152,0.0,709,1.0e-14,250
0.0,-2.0960305062472888e-151,709,1.0e-14,250
-9.30461230868906e-151,0.0,709,1.0e-14,250
0.0,4.122624440300931e-150,709,1.0e-14,250
1.823149716764969e-149,0.0,709,1.0e-14,250
0.0,-8.047152241759384e-149,709,1.0e-14,250
-3.545125946706451e-148,0.0,709,1.0e-14,250
0.0,1.558794715339471e-147,709,1.0e-14,250
6.840883811336343e-147,0.0,709,1.0e-14,250
0.0,-2.9963997887298332e-146,709,1.0e-14,250
-1.309935064702358e-145,0.0,709,1.0e-14,250
0.0,5.715581838240247e-145,709,1.0e-14,250
2.4890292081790976e-144,0.0,709,1.0e-14,250
0.0,-1.0818239472803524e-143,709,1.0e-14,250
-4.692868870358727e-143,0.0,709,1.0e-14,250
0.0,2.031765810155549e-142,709,1.0e-14,250
8.779311080792148e-142,0.0,709,1.0e-14,250
0.0,-3.7861423740964055e-141,709,1.0e-14,250
-1.6296010700822137e-140,0.0,709,1.0e-14,250
