-2.724676242631709e19
0
1.2206549566990057e22
0
4.464109555927792e23
0
3.571287644742234e25
0
-1.3713744555810177e27
0
1.1702395354291351e29
0
-2.3404790708582704e30
0
8.987439632095757e31
0
7.189951705676606e32
0
1.917320454847095e34
0
-9.816680728817127e35
0
1.7670025311870827e37
0
5.6544080997986646e38
0
-2.5130702665771845e39
0
0
0
3.216729941218796e41
0
2.0587071623800295e42
0
4.94089718971207e43
0
-6.587862919616094e43
0
1.0540580671385751e45
0
3.79460904169887e46
0
1.6864929074217202e47
0
2.9682275170622274e48
0
2.1587109214998018e49
0
6.907874948799366e49
0
2.7631499795197463e50
0
6.078929954943442e51
0
-8.842079934463188e51
0
-1.0610495921355825e53
0
-4.951564763299386e53
0
0
0
2.716286955867091e55
0
-1.2676005794046427e56
0
7.243431882312244e55
0
1.4486863764624488e57
0
-2.317898202339918e57
0
-4.635796404679836e57
0
-2.4106141304335145e59
0
1.0384183946482833e60
0
-2.373527759196076e60
0
3.560291638794114e61
0
-3.275468307690585e62
0
2.591892313042115e63
0
-1.8988222073568607e64
0
1.3519614116380848e65
0
-9.284481065092107e65
0
6.060432862776746e66
0
-3.7779574260678457e67
0
2.258608001091307e68
0
-1.2932164097157613e69
0
7.101471100400963e69
0
-3.7398939702918785e70
0
1.8896646952160724e71
0
-9.164025082730875e71
0
4.267308182231561e72
0
-1.9085648265221744e73
0
8.20157185947796e73
0
-3.387312095441277e74
0
1.3449500288199335e75
0
-5.135302003704628e75
0
1.8860121206488387e76
0
-6.664134029240261e76
0
2.2659913749672818e77
0
-7.416106051403439e77
0
2.3365636539473838e78
0
-7.088220908224425e78
0
2.0707228992463583e79
0
-5.826292521090477e79
0
1.5790718655709173e80
0
-4.122853550963925e80
0
1.0371003271566307e81
0
-2.513646963115795e81
0
5.870506452022224e81
0
-1.3211589310029296e82
0
2.8652099352692205e82
0
-5.988066115412424e82
0
1.2059948420324617e83
0
-2.3405935981272847e83
0
4.377378829643654e83
0
-7.888390794431489e83
0
1.369682985236192e84
0
-2.2912509899474194e84
0
3.6923430073082474e84
0
-5.731337221471599e84
0
8.567891072722332e84
0
-1.2333515818740143e85
0
1.7092944725621422e85
0
-2.2802198910956398e85
0
2.927316016692274e85
0
-3.615668938730899e85
0
4.2955272444955546e85
0
-4.9070966044551886e85
0
5.388562769119113e85
0
-5.686029434182734e85
0
5.7632530682122755e85
0
-5.60879445092138e85
0
5.238666544002326e85
0
-4.693662805776962e85
0
4.0319644224829303e85
0
-3.3188758005137405e85
0
2.616202455988536e85
0
-1.9736650880932732e85
0
1.4239362148800062e85
0
-9.817283828336222e84
0
6.4627604127504746e84
0
-4.058670165144475e84
0
2.429235884125164e84
0
-1.3842738391066868e84
0
7.501500933662685e83
0
-3.8611140916391696e83
0
1.8850897571220707e83
0
-8.717047752137965e82
0
3.8117782644558936e82
0
-1.5734079927848374e82
0
6.118822267826817e81
0
-2.2370500298720112e81
0
7.670636816381527e80
0
-2.460271231237031e80
0
7.359354176109123e79
0
-2.0461955655784586e79
0
5.2681191343685036e78
0
-1.250488791411574e78
0
2.722994554079627e77
0
-5.4078760786388814e76
0
9.728370722957895e75
0
-1.5722765120804234e75
0
2.2603399942608223e74
0
-2.855119497292032e73
0
3.119500368977086e72
0
-2.8883144468937195e71
0
2.2034882855646066e70
0
-1.3298328493235302e69
0
5.952727465650588e67
0
-1.7569351943145887e66
0
2.564588102491828e64
