coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,8.874138160527198e-34,81,1.0e-6,25
5.611910052860876e-33,0.0,81,1.0e-6,25
0.0,-3.5028810522256925e-32,81,1.0e-6,25
-2.1577017244780285e-31,0.0,81,1.0e-6,25
0.0,1.3113770655520345e-30,81,1.0e-6,25
7.862312551352728e-30,0.0,81,1.0e-6,25
0.0,-4.649148324667257e-29,81,1.0e-6,25
-2.7108658692868247e-28,0.0,81,1.0e-6,25
0.0,1.558341111371125e-27,81,1.0e-6,25
8.829625503478704e-27,0.0,81,1.0e-6,25
0.0,-4.9300301788666175e-26,81,1.0e-6,25
-2.7119608865614513e-25,0.0,81,1.0e-6,25
0.0,1.4693977946857469e-24,81,1.0e-6,25
7.839879738009175e-24,0.0,81,1.0e-6,25
0.0,-4.117954798008414e-23,81,1.0e-6,25
-2.1288249743524207e-22,0.0,81,1.0e-6,25
0.0,1.0828400384779924e-21,81,1.0e-6,25
5.41788570265033e-21,0.0,81,1.0e-6,25
0.0,-2.6656734759091683e-20,81,1.0e-6,25
-1.289320574831718e-19,0.0,81,1.0e-6,25
0.0,6.12846270357439e-19,81,1.0e-6,25
2.861757741861137e-18,0.0,81,1.0e-6,25
0.0,-1.3123590890576028e-17,81,1.0e-6,25
-5.90815912616577e-17,0.0,81,1.0e-6,25
0.0,2.610149925635158e-16,81,1.0e-6,25
1.1311467748279712e-15,0.0,81,1.0e-6,25
0.0,-4.806522558665795e-15,81,1.0e-6,25
-2.001755248330155e-14,0.0,81,1.0e-6,25
0.0,8.166930416919675e-14,81,1.0e-6,25
3.2626029719409334e-13,0.0,81,1.0e-6,25
0.0,-1.2755735321582296e-12,81,1.0e-6,25
-4.878079714011487e-12,0.0,81,1.0e-6,25
0.0,1.823674532388772e-11,81,1.0e-6,25
6.660996195562844e-11,0.0,81,1.0e-6,25
0.0,-2.3754550858572534e-10,81,1.0e-6,25
-8.265611503266989e-10,0.0,81,1.0e-6,25
0.0,2.804199524616526e-9,81,1.0e-6,25
9.2685571382928e-9,0.0,81,1.0e-6,25
0.0,-2.9821121602174167e-8,81,1.0e-6,25
-9.331610117318615e-8,0.0,81,1.0e-6,25
0.0,2.837209783397318e-7,81,1.0e-6,25
8.372887077811326e-7,0.0,81,1.0e-6,25
0.0,-2.395602886559892e-6,81,1.0e-6,25
-6.636992298285739e-6,0.0,81,1.0e-6,25
0.0,1.778085370022875e-5,81,1.0e-6,25
4.599433465439142e-5,0.0,81,1.0e-6,25
0.0,-0.00011468283010441814,81,1.0e-6,25
-0.00027511758963798,0.0,81,1.0e-6,25
0.0,0.0006336370137108869,81,1.0e-6,25
0.001397684126558764,0.0,81,1.0e-6,25
0.0,-0.0029444343502795433,81,1.0e-6,25
-0.00590451306213451,0.0,81,1.0e-6,25
0.0,0.011226396998843268,81,1.0e-6,25
0.020140727975181887,0.0,81,1.0e-6,25
0.0,-0.033888833665564125,81,1.0e-6,25
-0.05305915274243663,0.0,81,1.0e-6,25
0.0,0.07647420403870425,81,1.0e-6,25
0.09988925533497171,0.0,81,1.0e-6,25
0.0,-0.11531316620444143,81,1.0e-6,25
-0.11228697048120052,0.0,81,1.0e-6,25
0.0,0.0823119018424715,81,1.0e-6,25
0.025997024614151584,0.0,81,1.0e-6,25
0.0,0.04071666245982897,81,1.0e-6,25
0.08788635155309162,0.0,81,1.0e-6,25
0.0,-0.08583968377662296,81,1.0e-6,25
-0.028855618383115622,0.0,81,1.0e-6,25
0.0,-0.048904492246234964,81,1.0e-6,25
-0.08754100907859758,0.0,81,1.0e-6,25
0.0,0.049141437921794325,81,1.0e-6,25
-0.03643391363993147,0.0,81,1.0e-6,25
0.0,0.08411799501612853,81,1.0e-6,25
0.03758992197426164,0.0,81,1.0e-6,25
0.0,0.05404605743671921,81,1.0e-6,25
0.07650308332869947,0.0,81,1.0e-6,25
0.0,0.005084084106351548,81,1.0e-6,25
0.07935017042825633,0.0,81,1.0e-6,25
0.0,-0.03300399769921149,81,1.0e-6,25
0.06614857134857173,0.0,81,1.0e-6,25
0.0,-0.054171540530754445,81,1.0e-6,25
0.053147401621190665,0.0,81,1.0e-6,25
0.0,-0.06267512479014495,81,1.0e-6,25
0.04813339163797907,0.0,81,1.0e-6,25
0.0,-0.06267512479014495,81,1.0e-6,25
0.053147401621190665,0.0,81,1.0e-6,25
0.0,-0.054171540530754445,81,1.0e-6,25
0.06614857134857173,0.0,81,1.0e-6,25
0.0,-0.03300399769921149,81,1.0e-6,25
0.07935017042825633,0.0,81,1.0e-6,25
0.0,0.005084084106351548,81,1.0e-6,25
0.07650308332869947,0.0,81,1.0e-6,25
0.0,0.05404605743671921,81,1.0e-6,25
0.03758992197426164,0.0,81,1.0e-6,25
0.0,0.08411799501612853,81,1.0e-6,25
-0.03643391363993147,0.0,81,1.0e-6,25
0.0,0.049141437921794325,81,1.0e-6,25
-0.08754100907859758,0.0,81,1.0e-6,25
0.0,-0.048904492246234964,81,1.0e-6,25
-0.028855618383115622,0.0,81,1.0e-6,25
0.0,-0.08583968377662296,81,1.0e-6,25
0.08788635155309162,0.0,81,1.0e-6,25
0.0,0.04071666245982897,81,1.0e-6,25
0.025997024614151584,0.0,81,1.0e-6,25
0.0,0.0823119018424715,81,1.0e-6,25
-0.11228697048120052,0.0,81,1.0e-6,25
0.0,-0.11531316620444143,81,1.0e-6,25
0.09988925533497171,0.0,81,1.0e-6,25
0.0,0.07647420403870425,81,1.0e-6,25
-0.05305915274243663,0.0,81,1.0e-6,25
0.0,-0.033888833665564125,81,1.0e-6,25
0.020140727975181887,0.0,81,1.0e-6,25
0.0,0.011226396998843268,81,1.0e-6,25
-0.00590451306213451,0.0,81,1.0e-6,25
0.0,-0.0029444343502795433,81,1.0e-6,25
0.001397684126558764,0.0,81,1.0e-6,25
0.0,0.0006336370137108869,81,1.0e-6,25
-0.00027511758963798,0.0,81,1.0e-6,25
0.0,-0.00011468283010441814,81,1.0e-6,25
4.599433465439142e-5,0.0,81,1.0e-6,25
0.0,1.778085370022875e-5,81,1.0e-6,25
-6.636992298285739e-6,0.0,81,1.0e-6,25
0.0,-2.395602886559892e-6,81,1.0e-6,25
8.372887077811326e-7,0.0,81,1.0e-6,25
0.0,2.837209783397318e-7,81,1.0e-6,25
-9.331610117318615e-8,0.0,81,1.0e-6,25
0.0,-2.9821121602174167e-8,81,1.0e-6,25
9.2685571382928e-9,0.0,81,1.0e-6,25
0.0,2.804199524616526e-9,81,1.0e-6,25
-8.265611503266989e-10,0.0,81,1.0e-6,25
0.0,-2.3754550858572534e-10,81,1.0e-6,25
6.660996195562844e-11,0.0,81,1.0e-6,25
0.0,1.823674532388772e-11,81,1.0e-6,25
-4.878079714011487e-12,0.0,81,1.0e-6,25
0.0,-1.2755735321582296e-12,81,1.0e-6,25
3.2626029719409334e-13,0.0,81,1.0e-6,25
0.0,8.166930416919675e-14,81,1.0e-6,25
-2.001755248330155e-14,0.0,81,1.0e-6,25
0.0,-4.806522558665795e-15,81,1.0e-6,25
1.1311467748279712e-15,0.0,81,1.0e-6,25
0.0,2.610149925635158e-16,81,1.0e-6,25
-5.90815912616577e-17,0.0,81,1.0e-6,25
0.0,-1.3123590890576028e-17,81,1.0e-6,25
2.861757741861137e-18,0.0,81,1.0e-6,25
0.0,6.12846270357439e-19,81,1.0e-6,25
-1.289320574831718e-19,0.0,81,1.0e-6,25
0.0,-2.6656734759091683e-20,81,1.0e-6,25
5.41788570265033e-21,0.0,81,1.0e-6,25
0.0,1.0828400384779924e-21,81,1.0e-6,25
-2.1288249743524207e-22,0.0,81,1.0e-6,25
0.0,-4.117954798008414e-23,81,1.0e-6,25
7.839879738009175e-24,0.0,81,1.0e-6,25
0.0,1.4693977946857469e-24,81,1.0e-6,25
-2.7119608865614513e-25,0.0,81,1.0e-6,25
0.0,-4.9300301788666175e-26,81,1.0e-6,25
8.829625503478704e-27,0.0,81,1.0e-6,25
0.0,1.558341111371125e-27,81,1.0e-6,25
-2.7108658692868247e-28,0.0,81,1.0e-6,25
0.0,-4.649148324667257e-29,81,1.0e-6,25
7.862312551352728e-30,0.0,81,1.0e-6,25
0.0,1.3113770655520345e-30,81,1.0e-6,25
-2.1577017244780285e-31,0.0,81,1.0e-6,25
0.0,-3.5028810522256925e-32,81,1.0e-6,25
5.611910052860876e-33,0.0,81,1.0e-6,25
0.0,8.874138160527198e-34,81,1.0e-6,25
