"C","S","n"
0,0,932
-9.343987492292721e139,0,932
0,0,932
1.0166770413162619e140,0,932
0,0,932
-9.843771147644321e139,0,932
0,0,932
1.8756051748100238e140,0,932
0,0,932
-2.677736459411409e139,0,932
0,0,932
1.41159666928826e140,0,932
0,0,932
-7.538638371346115e138,0,932
0,0,932
2.856554496506817e139,0,932
0,0,932
-2.214422148663114e139,0,932
0,0,932
4.8236419739990294e138,0,932
0,0,932
-1.0820255080894935e139,0,932
0,0,932
1.6540904122363304e139,0,932
0,0,932
1.7049653148795626e138,0,932
0,0,932
4.279349568252259e139,0,932
0,0,932
-4.9511490684364994e138,0,932
0,0,932
2.0253437099065372e139,0,932
0,0,932
-1.180796927852873e138,0,932
0,0,932
2.560001053625274e139,0,932
0,0,932
-1.6723717459045452e138,0,932
0,0,932
6.618365334407797e138,0,932
0,0,932
2.3204972545338807e138,0,932
0,0,932
-9.095268155857994e137,0,932
0,0,932
6.976027781427427e138,0,932
0,0,932
-2.663667063870637e138,0,932
0,0,932
-4.4677442766849236e138,0,932
0,0,932
1.4978846518426845e138,0,932
0,0,932
-2.5702196486384644e138,0,932
0,0,932
3.792633186383205e138,0,932
0,0,932
-1.601023814942355e138,0,932
0,0,932
1.3628034605325142e138,0,932
0,0,932
-7.616359018025616e137,0,932
0,0,932
3.419675741150256e138,0,932
0,0,932
-1.757978838495223e138,0,932
0,0,932
8.623280088392175e137,0,932
0,0,932
-1.2505494351326407e137,0,932
0,0,932
2.3682865988438067e137,0,932
0,0,932
5.841112599519643e136,0,932
0,0,932
3.503280789737329e137,0,932
0,0,932
-6.996715964896796e136,0,932
0,0,932
-9.320556763954784e136,0,932
0,0,932
-5.436751273810685e136,0,932
0,0,932
6.304148664882292e136,0,932
0,0,932
-3.33166729714083e136,0,932
0,0,932
2.275838728758573e136,0,932
0,0,932
-4.0411899446896504e136,0,932
0,0,932
-3.707057410970085e136,0,932
0,0,932
2.992349341620555e135,0,932
0,0,932
-6.255954403555981e136,0,932
0,0,932
7.43814656791756e135,0,932
0,0,932
-4.6373876365058867e136,0,932
0,0,932
2.8362573757852145e135,0,932
0,0,932
-9.399551091169043e135,0,932
0,0,932
-1.133156126451326e136,0,932
0,0,932
-1.2523202382723205e135,0,932
0,0,932
-2.3696063223243725e135,0,932
0,0,932
-9.679120809150365e135,0,932
0,0,932
6.129303075379819e135,0,932
0,0,932
-9.840966212604752e135,0,932
0,0,932
2.624135196690142e135,0,932
0,0,932
2.2080759210781384e135,0,932
0,0,932
5.844880575122111e134,0,932
0,0,932
-5.809689845545493e134,0,932
0,0,932
