"C","S","n"
-0.009055752586609348,0,22
0,0.,22
0.007969062276216219,0,22
0,0.,22
-0.010997305941178412,0,22
0,0.,22
0.014357062596831144,0,22
0,0.,22
-0.0179182771468267,0,22
0,0.,22
0.021522618986811126,0,22
0,0.,22
-0.024993733814152375,0,22
0,0.,22
0.028149711911084507,0,22
0,0.,22
-0.030816691547260078,0,22
0,0.,22
0.03284236250939587,0,22
0,0.,22
-0.03410810769823236,0,22
0,0.,22
0.03453862597079649,0,22
0,0.,22
-0.03410810769823236,0,22
0,0.,22
0.03284236250939632,0,22
0,0.,22
-0.030816691547261854,0,22
0,0.,22
0.028149711911084507,0,22
0,0.,22
-0.024993733814152375,0,22
0,0.,22
0.02152261898681118,0,22
0,0.,22
-0.0179182771468267,0,22
0,0.,22
0.014357062596831144,0,22
0,0.,22
-0.010997305941178412,0,22
0,0.,22
0.007969062276216219,0,22
0,0.,22
-0.009055752586609348,0,22
