coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,3.009040721342441e-110,301,1.0e-14,100
1.7601833109234703e-109,0.0,301,1.0e-14,100
0.0,-1.0260195793406551e-108,301,1.0e-14,100
-5.9595787533647745e-108,0.0,301,1.0e-14,100
0.0,3.4493069790713333e-107,301,1.0e-14,100
1.9892925580347327e-106,0.0,301,1.0e-14,100
0.0,-1.143168124565847e-105,301,1.0e-14,100
-6.545762679135034e-105,0.0,301,1.0e-14,100
0.0,3.7345916428747957e-104,301,1.0e-14,100
2.1230130759332916e-103,0.0,301,1.0e-14,100
0.0,-1.202493719916288e-102,301,1.0e-14,100
-6.786212142319493e-102,0.0,301,1.0e-14,100
0.0,3.815753670553677e-101,301,1.0e-14,100
2.1376435001568265e-100,0.0,301,1.0e-14,100
0.0,-1.1931251193847986e-99,301,1.0e-14,100
-6.6347738352530476e-99,0.0,301,1.0e-14,100
0.0,3.6757781218262776e-98,301,1.0e-14,100
2.0288457910884469e-97,0.0,301,1.0e-14,100
0.0,-1.1156266281199684e-96,301,1.0e-14,100
-6.111562136050203e-96,0.0,301,1.0e-14,100
0.0,3.3353583819203147e-95,301,1.0e-14,100
1.813355789278712e-94,0.0,301,1.0e-14,100
0.0,-9.821256581768767e-94,301,1.0e-14,100
-5.298925593699107e-93,0.0,301,1.0e-14,100
0.0,2.847990064279012e-92,301,1.0e-14,100
1.5247972396735805e-91,0.0,301,1.0e-14,100
0.0,-8.132081756570236e-91,301,1.0e-14,100
-4.320165242146301e-90,0.0,301,1.0e-14,100
0.0,2.2861297351304647e-89,301,1.0e-14,100
1.2050251829597731e-88,0.0,301,1.0e-14,100
0.0,-6.326724021788114e-88,301,1.0e-14,100
-3.3085819015131753e-87,0.0,301,1.0e-14,100
0.0,1.723366986599232e-86,301,1.0e-14,100
8.940856197752563e-86,0.0,301,1.0e-14,100
0.0,-4.6199622233354497e-85,301,1.0e-14,100
-2.3776512652836066e-84,0.0,301,1.0e-14,100
0.0,1.2187108508975241e-83,301,1.0e-14,100
6.2214023832285066e-83,0.0,301,1.0e-14,100
0.0,-3.1630293732548987e-82,301,1.0e-14,100
-1.6015394264997923e-81,0.0,301,1.0e-14,100
0.0,8.07576365753346e-81,301,1.0e-14,100
4.055394686582466e-80,0.0,301,1.0e-14,100
0.0,-2.028047600447548e-79,301,1.0e-14,100
-1.009974710166004e-78,0.0,301,1.0e-14,100
0.0,5.008664744411829e-78,301,1.0e-14,100
2.4734562076110832e-77,0.0,301,1.0e-14,100
0.0,-1.2163229308527606e-76,301,1.0e-14,100
-5.955901326587951e-76,0.0,301,1.0e-14,100
0.0,2.9039655808214047e-75,301,1.0e-14,100
1.4098475706297482e-74,0.0,301,1.0e-14,100
0.0,-6.8152351978918e-74,301,1.0e-14,100
-3.280263312278699e-73,0.0,301,1.0e-14,100
0.0,1.571979304160437e-72,301,1.0e-14,100
7.500430603491095e-72,0.0,301,1.0e-14,100
0.0,-3.5630156489155568e-71,301,1.0e-14,100
-1.6851254245293654e-70,0.0,301,1.0e-14,100
0.0,7.934515523792934e-70,301,1.0e-14,100
3.7194000642056044e-69,0.0,301,1.0e-14,100
0.0,-1.7357220760944038e-68,301,1.0e-14,100
-8.06366928339822e-68,0.0,301,1.0e-14,100
0.0,3.729243725555312e-67,301,1.0e-14,100
1.7168587828836765e-66,0.0,301,1.0e-14,100
0.0,-7.86799778528613e-66,301,1.0e-14,100
-3.5892170630783893e-65,0.0,301,1.0e-14,100
0.0,1.6297873441724536e-64,301,1.0e-14,100
7.36627030506961e-64,0.0,301,1.0e-14,100
0.0,-3.313900849575602e-63,301,1.0e-14,100
-1.483870696249839e-62,0.0,301,1.0e-14,100
0.0,6.613124773491695e-62,301,1.0e-14,100
2.933329074822139e-61,0.0,301,1.0e-14,100
0.0,-1.2949334429825587e-60,301,1.0e-14,100
-5.689259599097199e-60,0.0,301,1.0e-14,100
0.0,2.487566071286461e-59,301,1.0e-14,100
1.0824126646582234e-58,0.0,301,1.0e-14,100
0.0,-4.687045143712852e-58,301,1.0e-14,100
-2.019677228779812e-57,0.0,301,1.0e-14,100
0.0,8.660236559713494e-57,301,1.0e-14,100
3.6951387289930843e-56,0.0,301,1.0e-14,100
0.0,-1.568819784991766e-55,301,1.0e-14,100
-6.627422368163969e-55,0.0,301,1.0e-14,100
0.0,2.785693552965623e-54,301,1.0e-14,100
1.1650023267291701e-53,0.0,301,1.0e-14,100
0.0,-4.847440882311765e-53,301,1.0e-14,100
-2.0066788737796376e-52,0.0,301,1.0e-14,100
0.0,8.264375801448044e-52,301,1.0e-14,100
3.3860712104504925e-51,0.0,301,1.0e-14,100
0.0,-1.3801390049001303e-50,301,1.0e-14,100
-5.5959906000255295e-50,0.0,301,1.0e-14,100
0.0,2.2570700763209052e-49,301,1.0e-14,100
9.055519465124497e-49,0.0,301,1.0e-14,100
0.0,-3.613833245580709e-48,301,1.0e-14,100
-1.4344824349838117e-47,0.0,301,1.0e-14,100
0.0,5.663442902373951e-47,301,1.0e-14,100
2.223870889693926e-46,0.0,301,1.0e-14,100
0.0,-8.684958610889334e-46,301,1.0e-14,100
