"C","S","n"
-4.350422251897671e91,0,1864
0,0,1864
5.838025851346573e91,0,1864
0,0,1864
-1.0222471312552334e93,0,1864
0,0,1864
1.1990818229266352e93,0,1864
0,0,1864
-2.0563303582966794e94,0,1864
0,0,1864
1.957515124620127e94,0,1864
0,0,1864
-4.811972769952714e95,0,1864
0,0,1864
6.433745324924249e95,0,1864
0,0,1864
-1.120856504191709e97,0,1864
0,0,1864
9.345025311652964e96,0,1864
0,0,1864
-1.5973562248276876e98,0,1864
0,0,1864
1.6019920789815968e98,0,1864
0,0,1864
-5.154528932790312e99,0,1864
0,0,1864
4.59339193216511e99,0,1864
0,0,1864
-6.4931846090066e100,0,1864
0,0,1864
8.542291871573363e100,0,1864
0,0,1864
-9.839034457835954e101,0,1864
0,0,1864
1.6613827830804231e102,0,1864
0,0,1864
-1.5737201508643449e103,0,1864
0,0,1864
1.5079055218616173e103,0,1864
0,0,1864
-3.498622543516788e104,0,1864
0,0,1864
3.4644451221399334e104,0,1864
0,0,1864
-4.635537236760145e105,0,1864
0,0,1864
7.424946880428089e105,0,1864
0,0,1864
-1.0539787649190625e107,0,1864
0,0,1864
1.8520393632763076e106,0,1864
0,0,1864
-2.7059827428298578e107,0,1864
0,0,1864
1.1218629125307142e108,0,1864
0,0,1864
1.1468039615250297e109,0,1864
0,0,1864
1.941818059176841e109,0,1864
0,0,1864
-4.085101679162132e110,0,1864
0,0,1864
1.0426617639378918e110,0,1864
0,0,1864
2.1443374398418284e111,0,1864
0,0,1864
1.0455876637748637e112,0,1864
0,0,1864
-3.059598582064788e112,0,1864
0,0,1864
-1.6777010482151942e113,0,1864
0,0,1864
-4.753168917531356e113,0,1864
0,0,1864
-1.4990763509137353e114,0,1864
0,0,1864
3.7862849838796782e115,0,1864
0,0,1864
4.5500420407137764e114,0,1864
0,0,1864
1.2885719059301413e117,0,1864
0,0,1864
-7.040865055001661e116,0,1864
0,0,1864
1.304588053913454e118,0,1864
0,0,1864
-7.97063364572123e117,0,1864
0,0,1864
2.8541191710106585e119,0,1864
0,0,1864
-1.006396498733236e119,0,1864
0,0,1864
5.0351774031859675e120,0,1864
0,0,1864
-3.4079034877739204e120,0,1864
0,0,1864
2.5082169670016054e121,0,1864
0,0,1864
-7.770019952124539e121,0,1864
0,0,1864
1.2955485899121336e123,0,1864
0,0,1864
-1.2519274252686275e123,0,1864
0,0,1864
2.9871773547873036e124,0,1864
0,0,1864
-2.5404966288378e124,0,1864
0,0,1864
2.8810906823742962e125,0,1864
0,0,1864
-4.958156058039487e125,0,1864
0,0,1864
8.326128731698741e126,0,1864
0,0,1864
-8.218925357470861e126,0,1864
0,0,1864
1.566598642050098e128,0,1864
0,0,1864
-1.343615623656106e128,0,1864
0,0,1864
2.6803702313616275e129,0,1864
0,0,1864
-1.070318488291162e129,0,1864
0,0,1864
2.7370879632197917e130,0,1864
0,0,1864
-2.5907196229406587e130,0,1864
0,0,1864
4.9413951678235384e131,0,1864
0,0,1864
-2.857110002248681e131,0,1864
0,0,1864
4.421494823152057e132,0,1864
0,0,1864
-5.133430430269761e132,0,1864
0,0,1864
9.292633187641611e133,0,1864
0,0,1864
-6.354962050903295e133,0,1864
0,0,1864
1.179864652469593e135,0,1864
0,0,1864
-1.1510874658239932e135,0,1864
0,0,1864
1.1510874658239932e136,0,1864
0,0,1864
-1.1664352987016463e136,0,1864
0,0,1864
2.480209793028764e137,0,1864
0,0,1864
-1.5470615540674468e137,0,1864
0,0,1864
2.9860743646762145e138,0,1864
0,0,1864
-2.475298486507915e138,0,1864
0,0,1864
2.3259947682741042e139,0,1864
0,0,1864
-2.891777279475913e139,0,1864
0,0,1864
3.7215916292385667e140,0,1864
0,0,1864
-3.52042451414459e140,0,1864
0,0,1864
2.2530716890525376e141,0,1864
0,0,1864
-5.3108118384809817e141,0,1864
0,0,1864
6.69484159032754e142,0,1864
0,0,1864
-3.08992688784348e142,0,1864
0,0,1864
6.385848901543192e143,0,1864
0,0,1864
-8.23980503424928e143,0,1864
0,0,1864
8.569397235619252e144,0,1864
0,0,1864
-5.603067423289511e144,0,1864
0,0,1864
6.328170266303447e145,0,1864
0,0,1864
-8.964907877263217e145,0,1864
0,0,1864
1.3500096568114021e147,0,1864
0,0,1864
-6.328170266303447e146,0,1864
0,0,1864
1.0125072426085516e148,0,1864
0,0,1864
-8.100057940868412e147,0,1864
0,0,1864
-1.0800077254491217e148,0,1864
0,0,1864
-1.1880084979940338e149,0,1864
0,0,1864
8.640061803592973e149,0,1864
0,0,1864
-6.048043262515081e149,0,1864
0,0,1864
1.1059279108599009e151,0,1864
0,0,1864
-6.91204944287438e150,0,1864
0,0,1864
1.9906702395478235e152,0,1864
0,0,1864
-5.529639554299524e151,0,1864
0,0,1864
7.077938629503604e152,0,1864
0,0,1864
1.769484657375634e152,0,1864
0,0,1864
9.909114081306773e153,0,1864
0,0,1864
-1.779697321432406e141,0,1864
0,0,1864
-6.794821084307463e154,0,1864
0,0,1864
-9.05976144577788e154,0,1864
0,0,1864
-1.8119522891420344e156,0,1864
0,0,1864
-1.811952289245914e155,0,1864
0,0,1864
-8.697370987258753e156,0,1864
0,0,1864
5.798247324710067e156,0,1864
0,0,1864
-1.6235092506957547e158,0,1864
0,0,1864
-4.6385978635302324e157,0,1864
0,0,1864
-1.855439142066084e159,0,1864
0,0,1864
-1.8554391614157274e158,0,1864
0,0,1864
-2.6718323576080973e160,0,1864
0,0,1864
1.7812215698936336e160,0,1864
0,0,1864
-1.6624734281640324e161,0,1864
0,0,1864
2.374961721621231e160,0,1864
0,0,1864
-2.2799634289668265e162,0,1864
0,0,1864
1.5199755841920359e162,0,1864
0,0,1864
-2.4319604296945718e163,0,1864
0,0,1864
2.1279653960906026e163,0,1864
0,0,1864
-3.161546666267256e164,0,1864
0,0,1864
4.863897929990838e163,0,1864
0,0,1864
-2.334672442215166e165,0,1864
0,0,1864
2.334674032585423e165,0,1864
0,0,1864
-4.358039569067789e166,0,1864
0,0,1864
2.1790077765518154e166,0,1864
0,0,1864
-5.229576994248278e167,0,1864
0,0,1864
7.470038026459657e166,0,1864
0,0,1864
-5.777216690228566e168,0,1864
0,0,1864
1.3942937475854972e168,0,1864
0,0,1864
-1.911560974875651e169,0,1864
0,0,1864
4.143057302833702e169,0,1864
0,0,1864
-2.4197544380323904e170,0,1864
0,0,1864
2.9302330597209804e170,0,1864
0,0,1864
-3.460500644637126e171,0,1864
0,0,1864
2.339705486391773e171,0,1864
0,0,1864
-3.067079000297809e171,0,1864
0,0,1864
9.627830258979681e171,0,1864
0,0,1864
-1.387283255211758e173,0,1864
0,0,1864
1.0037342749865403e173,0,1864
0,0,1864
-3.538818074438627e174,0,1864
0,0,1864
1.88724127823269e174,0,1864
0,0,1864
-1.4850671503762691e175,0,1864
0,0,1864
2.199276109073685e175,0,1864
0,0,1864
-2.675394357987738e176,0,1864
0,0,1864
1.3741970693429016e176,0,1864
0,0,1864
-2.613284956462305e177,0,1864
0,0,1864
2.515060398578716e177,0,1864
0,0,1864
-1.5078632413431178e178,0,1864
0,0,1864
1.2049515318813657e178,0,1864
0,0,1864
-1.0247174626535505e178,0,1864
0,0,1864
-6.254960206447861e178,0,1864
0,0,1864
-1.3536290313201207e180,0,1864
0,0,1864
5.1156202126245986e179,0,1864
0,0,1864
-7.368766486866374e179,0,1864
0,0,1864
7.288161400723728e180,0,1864
0,0,1864
-1.2239588640224322e182,0,1864
0,0,1864
9.33468206730031e180,0,1864
0,0,1864
-1.0096479415803734e183,0,1864
0,0,1864
1.7881804977357727e182,0,1864
0,0,1864
-4.178988607068656e183,0,1864
0,0,1864
3.8541171388815924e183,0,1864
0,0,1864
-1.6898909923195875e184,0,1864
0,0,1864
2.468427019375542e184,0,1864
0,0,1864
-4.0700076502563954e185,0,1864
0,0,1864
-6.858531208272969e183,0,1864
0,0,1864
-1.7062711279620326e186,0,1864
0,0,1864
-1.2675938103571641e185,0,1864
0,0,1864
-8.447111767950417e186,0,1864
0,0,1864
3.62474079993992e186,0,1864
0,0,1864
-2.2185506348763897e188,0,1864
0,0,1864
5.612083078327613e187,0,1864
0,0,1864
-4.179656056929817e188,0,1864
0,0,1864
3.2851706082446614e188,0,1864
0,0,1864
3.951772671020038e189,0,1864
0,0,1864
-3.548484736379247e189,0,1864
0,0,1864
2.1055815539528964e190,0,1864
0,0,1864
4.838197177629784e190,0,1864
0,0,1864
-1.1184780546271509e192,0,1864
0,0,1864
3.4777633467339394e191,0,1864
0,0,1864
-3.210980842799385e191,0,1864
0,0,1864
6.827199590023459e192,0,1864
0,0,1864
2.8389843722266224e193,0,1864
0,0,1864
6.938662044773014e192,0,1864
0,0,1864
5.839570260407468e193,0,1864
0,0,1864
1.662660081293207e194,0,1864
0,0,1864
-8.961193993266623e194,0,1864
0,0,1864
-4.220283489914639e194,0,1864
0,0,1864
-1.36067794765026e196,0,1864
0,0,1864
1.1713863799124517e195,0,1864
0,0,1864
-2.3020933577244762e197,0,1864
0,0,1864
4.80842133821384e196,0,1864
0,0,1864
-9.63611338413009e197,0,1864
0,0,1864
2.2272022454244215e197,0,1864
0,0,1864
-4.0418349503733456e198,0,1864
0,0,1864
8.522322144863603e198,0,1864
0,0,1864
-5.33947171886134e199,0,1864
0,0,1864
-4.082967808646202e197,0,1864
0,0,1864
-2.677330018895912e200,0,1864
0,0,1864
4.812180832615269e199,0,1864
0,0,1864
-5.4357690787315406e200,0,1864
0,0,1864
2.652617688838974e201,0,1864
0,0,1864
-3.287268648947913e202,0,1864
0,0,1864
2.738061004838605e202,0,1864
0,0,1864
-2.737712055216372e203,0,1864
0,0,1864
1.350614574937403e203,0,1864
0,0,1864
-6.117462766781646e203,0,1864
0,0,1864
1.9264781720807723e204,0,1864
0,0,1864
-1.0766124247315058e205,0,1864
0,0,1864
1.0392436786860836e205,0,1864
0,0,1864
-6.4858832676082265e205,0,1864
0,0,1864
7.3551932282920785e205,0,1864
0,0,1864
-6.863617784967043e206,0,1864
0,0,1864
4.463274741251303e206,0,1864
0,0,1864
-5.189144037537489e207,0,1864
0,0,1864
3.10213981046286e207,0,1864
0,0,1864
-3.477836872488304e208,0,1864
0,0,1864
2.862222401257441e208,0,1864
0,0,1864
-2.3278435619253115e209,0,1864
0,0,1864
1.5145707274237988e209,0,1864
0,0,1864
-1.9229531253490237e210,0,1864
0,0,1864
7.99937587561159e209,0,1864
0,0,1864
-1.3546615097146277e211,0,1864
0,0,1864
7.808960711691789e210,0,1864
0,0,1864
-8.052901454149104e211,0,1864
0,0,1864
6.933474135424441e211,0,1864
0,0,1864
-4.9613743203837855e212,0,1864
0,0,1864
3.847074708589451e212,0,1864
0,0,1864
-2.7553129407083624e213,0,1864
0,0,1864
3.2303839798851936e213,0,1864
0,0,1864
-2.413005631888931e214,0,1864
0,0,1864
1.8459979784774571e214,0,1864
0,0,1864
-1.3378373249801434e215,0,1864
0,0,1864
9.380858470377326e214,0,1864
0,0,1864
-8.808895558268567e215,0,1864
0,0,1864
6.177211113371561e215,0,1864
0,0,1864
-4.4285679734431575e216,0,1864
0,0,1864
3.261757357153395e216,0,1864
0,0,1864
-3.896171088003593e217,0,1864
0,0,1864
2.842460560709957e217,0,1864
0,0,1864
-2.0478471763746703e218,0,1864
0,0,1864
1.6734611970779532e218,0,1864
0,0,1864
-1.2848582410531086e219,0,1864
0,0,1864
1.0412881243444915e219,0,1864
0,0,1864
-6.298797147842419e219,0,1864
0,0,1864
6.457029576684366e219,0,1864
0,0,1864
-4.776249959165339e220,0,1864
0,0,1864
3.7815821674278653e220,0,1864
0,0,1864
-2.449032544935135e221,0,1864
0,0,1864
2.126652578720962e221,0,1864
0,0,1864
-1.7618783323193026e222,0,1864
0,0,1864
1.253533643174467e222,0,1864
0,0,1864
-9.126342481187225e222,0,1864
0,0,1864
6.944723505314934e222,0,1864
0,0,1864
-5.516720161934157e223,0,1864
0,0,1864
4.0722957901132865e223,0,1864
0,0,1864
-2.70130762900136e224,0,1864
0,0,1864
2.3654510102803563e224,0,1864
0,0,1864
-1.4524328842838924e225,0,1864
0,0,1864
1.0727852662155724e225,0,1864
0,0,1864
-9.639658612466995e225,0,1864
0,0,1864
7.184672075060967e225,0,1864
0,0,1864
-4.919086678510856e226,0,1864
0,0,1864
3.9588151088807544e226,0,1864
0,0,1864
-2.6686585635562827e227,0,1864
0,0,1864
1.794729611213283e227,0,1864
0,0,1864
-1.3703245052847898e228,0,1864
0,0,1864
9.97656579536647e227,0,1864
0,0,1864
-7.080221627898757e228,0,1864
0,0,1864
5.933923851258181e228,0,1864
0,0,1864
-3.9348980817668845e229,0,1864
0,0,1864
2.8435313072688834e229,0,1864
0,0,1864
-1.6812575817979976e230,0,1864
0,0,1864
1.5801120051721258e230,0,1864
0,0,1864
-1.0246617169161017e231,0,1864
0,0,1864
8.269126103298523e230,0,1864
0,0,1864
-4.317785612512389e231,0,1864
0,0,1864
3.943376902359409e231,0,1864
0,0,1864
-2.4954604650709255e232,0,1864
0,0,1864
1.7856366154333136e232,0,1864
0,0,1864
-1.155080484165841e233,0,1864
0,0,1864
7.854035061514342e232,0,1864
0,0,1864
-5.2890904866087845e233,0,1864
0,0,1864
5.082559022655052e233,0,1864
0,0,1864
-3.1330495254060683e234,0,1864
0,0,1864
2.365932659292204e234,0,1864
0,0,1864
-1.4678814015860848e235,0,1864
0,0,1864
1.252957547985978e235,0,1864
0,0,1864
-7.253122751878641e235,0,1864
0,0,1864
5.0217961546489817e235,0,1864
0,0,1864
-3.6154414596578757e236,0,1864
0,0,1864
2.6540932256657454e236,0,1864
0,0,1864
-1.203804370875872e237,0,1864
0,0,1864
1.1598282491288728e237,0,1864
0,0,1864
-9.332337286767774e237,0,1864
0,0,1864
5.8988428346432855e237,0,1864
0,0,1864
-3.2720920144454267e238,0,1864
0,0,1864
2.3407381810494368e238,0,1864
0,0,1864
-1.5726666806132976e239,0,1864
0,0,1864
1.095280701880682e239,0,1864
0,0,1864
-8.54911920149786e239,0,1864
0,0,1864
5.001595672770159e239,0,1864
0,0,1864
-3.360522288453682e240,0,1864
0,0,1864
2.7898935037939943e240,0,1864
0,0,1864
-1.752311622097125e241,0,1864
0,0,1864
1.1319075073056757e241,0,1864
0,0,1864
-5.83883872573229e241,0,1864
0,0,1864
4.8400321012098865e241,0,1864
0,0,1864
-2.8406588404919113e242,0,1864
0,0,1864
2.0891338560495037e242,0,1864
0,0,1864
-1.2967766007896161e243,0,1864
0,0,1864
1.0714951066242105e243,0,1864
0,0,1864
-5.288483075532897e243,0,1864
0,0,1864
3.581975757229949e243,0,1864
0,0,1864
-2.2708374611872886e244,0,1864
0,0,1864
2.329410649670294e244,0,1864
0,0,1864
-1.3390732013191709e245,0,1864
0,0,1864
9.930408262811079e244,0,1864
0,0,1864
-4.822826227093003e245,0,1864
0,0,1864
4.2316875864029792e245,0,1864
0,0,1864
-1.908945268959981e246,0,1864
0,0,1864
1.6955586376865088e246,0,1864
0,0,1864
-4.86752207553542e246,0,1864
0,0,1864
8.097157575890675e246,0,1864
0,0,1864
-3.4787788103826604e247,0,1864
0,0,1864
2.9897197203288646e247,0,1864
0,0,1864
-1.291854200142102e248,0,1864
0,0,1864
8.932249040982534e247,0,1864
0,0,1864
-3.425259136376773e248,0,1864
0,0,1864
3.5286074723881415e248,0,1864
0,0,1864
-1.4764048001624023e249,0,1864
0,0,1864
1.3582924161494102e249,0,1864
0,0,1864
-9.21276595301339e249,0,1864
0,0,1864
5.716639386228822e249,0,1864
0,0,1864
-2.7402073091014185e250,0,1864
0,0,1864
2.9480851049642846e250,0,1864
0,0,1864
-1.647903981749267e251,0,1864
0,0,1864
1.6932591372102559e251,0,1864
0,0,1864
-6.591615926997068e251,0,1864
0,0,1864
2.932966719810622e251,0,1864
0,0,1864
-1.3787967260140655e252,0,1864
0,0,1864
1.1731866879242488e252,0,1864
0,0,1864
-1.2772011777814502e253,0,1864
0,0,1864
4.450852589238387e252,0,1864
0,0,1864
-2.7479176855297867e253,0,1864
0,0,1864
1.548122639735091e253,0,1864
0,0,1864
-1.4861977341456874e254,0,1864
0,0,1864
8.66948678251651e253,0,1864
0,0,1864
-5.820941125403942e254,0,1864
0,0,1864
4.025118863311237e254,0,1864
0,0,1864
-1.3375779607311187e255,0,1864
0,0,1864
2.0806768278039623e255,0,1864
0,0,1864
-7.530068519671482e255,0,1864
0,0,1864
5.053072296095337e255,0,1864
0,0,1864
-1.7438053413976065e256,0,1864
0,0,1864
4.7558327492662e255,0,1864
0,0,1864
-7.60933239882592e256,0,1864
0,0,1864
6.024054815737186e256,0,1864
0,0,1864
-6.467932539002032e257,0,1864
0,0,1864
4.6924216459426506e257,0,1864
0,0,1864
-1.6740531277417024e258,0,1864
0,0,1864
1.8516042170476405e258,0,1864
0,0,1864
-1.8262397757182208e258,0,1864
0,0,1864
4.058310612707157e257,0,1864
0,0,1864
-2.191487730861865e259,0,1864
0,0,1864
1.6639073512099343e259,0,1864
0,0,1864
-1.0389275168530322e260,0,1864
0,0,1864
-2.272653943116008e259,0,1864
0,0,1864
4.0258441278055e260,0,1864
0,0,1864
-1.4285253356729193e260,0,1864
0,0,1864
7.791956376397742e260,0,1864
0,0,1864
5.194637584265161e259,0,1864
0,0,1864
-3.5323535573003097e261,0,1864
0,0,1864
-1.6622840269648516e261,0,1864
0,0,1864
-1.6622840269648516e261,0,1864
0,0,1864
-3.324568053929703e261,0,1864
0,0,1864
-1.994740832357822e262,0,1864
0,0,1864
-6.649136107859406e261,0,1864
0,0,1864
-4.222553109959631e218,0,1864
0,0,1864
-1.5957926658862575e263,0,1864
0,0,1864
6.38317066354503e263,0,1864
0,0,1864
1.8617581102006338e263,0,1864
0,0,1864
7.447032440802535e263,0,1864
0,0,1864
2.12772355451501e263,0,1864
0,0,1864
-5.106536530836024e264,0,1864
0,0,1864
8.51089421806004e263,0,1864
0,0,1864
-8.51089421806004e264,0,1864
0,0,1864
5.957625952642028e264,0,1864
0,0,1864
9.532201524227245e265,0,1864
0,0,1864
-1.702178843612008e265,0,1864
0,0,1864
2.995834764757134e266,0,1864
0,0,1864
-4.085229224668819e266,0,1864
0,0,1864
9.804550139205166e266,0,1864
0,0,1864
-9.804550139205166e266,0,1864
0,0,1864
1.9609100278410333e267,0,1864
0,0,1864
-4.35757783964674e267,0,1864
0,0,1864
5.2290934075760885e267,0,1864
0,0,1864
-5.2290934075760885e267,0,1864
0,0,1864
6.972124543434784e268,0,1864
0,0,1864
-3.8346684988891315e268,0,1864
0,0,1864
8.366549452121742e268,0,1864
0,0,1864
-2.1613586084647833e269,0,1864
0,0,1864
2.788849817373914e268,0,1864
0,0,1864
-7.251009525172176e269,0,1864
0,0,1864
3.23506578815374e270,0,1864
0,0,1864
-6.693239561697393e269,0,1864
0,0,1864
1.2047831211055308e271,0,1864
0,0,1864
-5.800807620137741e270,0,1864
0,0,1864
4.997618872734054e271,0,1864
0,0,1864
-1.87410707727527e271,0,1864
0,0,1864
1.1423128851963552e272,0,1864
0,0,1864
-5.354591649357915e271,0,1864
0,0,1864
1.9990475490936215e272,0,1864
0,0,1864
-1.9276529937688493e272,0,1864
0,0,1864
2.113278837613257e273,0,1864
0,0,1864
-4.5692515407854206e272,0,1864
0,0,1864
3.670466256978277e273,0,1864
0,0,1864
-2.6273196359516167e273,0,1864
0,0,1864
1.1319301223487588e274,0,1864
0,0,1864
-7.782778859526343e273,0,1864
0,0,1864
5.2730293459863394e274,0,1864
0,0,1864
-3.2858391619266658e274,0,1864
0,0,1864
1.0686729458189062e275,0,1864
0,0,1864
-3.7756358444328345e274,0,1864
0,0,1864
4.917575609170043e275,0,1864
0,0,1864
-2.363453725556286e275,0,1864
0,0,1864
1.208578175734035e276,0,1864
0,0,1864
-8.12241126406912e275,0,1864
0,0,1864
4.203207620544592e276,0,1864
0,0,1864
-1.2152614975502608e276,0,1864
0,0,1864
1.1761232581264861e277,0,1864
0,0,1864
-8.33295116821304e276,0,1864
0,0,1864
2.618903255123193e277,0,1864
0,0,1864
-2.182757623600764e277,0,1864
0,0,1864
1.323711969575821e278,0,1864
0,0,1864
-4.679161231394824e277,0,1864
0,0,1864
4.225587328537532e278,0,1864
0,0,1864
-1.9663722239297698e278,0,1864
0,0,1864
4.7649741515684376e278,0,1864
0,0,1864
-5.905828832534092e278,0,1864
0,0,1864
4.074032156692209e279,0,1864
0,0,1864
-1.6250665330608755e279,0,1864
0,0,1864
1.2577326237708099e280,0,1864
0,0,1864
-5.902364407219021e279,0,1864
0,0,1864
2.0503478825987112e280,0,1864
0,0,1864
-1.6771980671735254e280,0,1864
0,0,1864
8.33238113169279e280,0,1864
0,0,1864
-4.418591787359861e280,0,1864
0,0,1864
2.7224762593930813e281,0,1864
0,0,1864
-1.2134388508925153e281,0,1864
0,0,1864
5.430036586846257e281,0,1864
0,0,1864
-2.8808279450848903e281,0,1864
0,0,1864
1.3931569935661118e282,0,1864
0,0,1864
-1.0378341055526807e282,0,1864
0,0,1864
4.237288899537633e282,0,1864
0,0,1864
-2.6964850444325294e282,0,1864
0,0,1864
8.863176454219232e282,0,1864
0,0,1864
-5.719197950789231e282,0,1864
0,0,1864
3.071539212481951e283,0,1864
0,0,1864
-1.6791723170112076e283,0,1864
0,0,1864
8.342491002121415e283,0,1864
0,0,1864
