"C","S","n"
4.607025383385826e-13,0,152
0,0.,152
-2.801071433098579e-12,0,152
0,0.,152
1.1148264303732327e-11,0,152
0,0.,152
-3.563411034330672e-11,0,152
0,0.,152
9.884488098832487e-11,0,152
0,0.,152
-2.4752792718496603e-10,0,152
0,0.,152
5.729040409286395e-10,0,152
0,0.,152
-1.2445372724578824e-9,0,152
0,0.,152
2.5648967341667426e-9,0,152
0,0.,152
-5.054609682715854e-9,0,152
0,0.,152
9.582066278752583e-9,0,152
0,0.,152
-1.755559215827047e-8,0,152
0,0.,152
3.1201923585779434e-8,0,152
0,0.,152
-5.3961221961349345e-8,0,152
0,0.,152
9.103630236009458e-8,0,152
0,0.,152
-1.5014198756205536e-7,0,152
0,0.,152
2.4250928615074304e-7,0,152
0,0.,152
-3.8420805146336794e-7,0,152
0,0.,152
5.978603955957455e-7,0,152
0,0.,152
-9.148246495633501e-7,0,152
0,0.,152
1.3779356051168192e-6,0,152
0,0.,152
-2.0448887063456686e-6,0,152
0,0.,152
2.9923572977626464e-6,0,152
0,0.,152
-4.320920167416828e-6,0,152
0,0.,152
6.160880320048323e-6,0,152
0,0.,152
-8.678977961523692e-6,0,152
0,0.,152
0.000012086160601671162,0,152
0,0.,152
-0.00001664615792604787,0,152
0,0.,152
0.000022684595443861815,0,152
0,0.,152
-0.000030600985694120786,0,152
0,0.,152
0.00004087616411843982,0,152
0,0.,152
-0.00005408727740622979,0,152
0,0.,152
0.00007091967665120488,0,152
0,0.,152
-0.00009219150926145148,0,152
0,0.,152
0.00011883353663323375,0,152
0,0.,152
-0.00015183079196434725,0,152
0,0.,152
0.00019294710880456367,0,152
0,0.,152
-0.00024261666156613453,0,152
0,0.,152
0.0003007960328078346,0,152
0,0.,152
-0.00037790540842369986,0,152
0,0.,152
0.00046265625369519136,0,152
0,0.,152
-0.0005863091263044167,0,152
0,0.,152
0.0006668918972182939,0,152
0,0.,152
-0.0008447297364765055,0,152
0,0.,152
0.0009558783860128878,0,152
0,0.,152
-0.0014671621738802465,0,152
0,0.,152
0.0015116216336947994,0,152
0,0.,152
-0.0013337837944365878,0,152
0,0.,152
0.002845405428131387,0,152
0,0.,152
-0.002489729749614964,0,152
0,0.,152
0.003556756785164234,0,152
0,0.,152
-0.0007113513570328468,0,152
0,0.,152
-0.0014227027140656936,0,152
0,0.,152
-0.005690810856262774,0,152
0,0.,152
0.014227027140656935,0,152
0,0.,152
0.005690810856262774,0,152
0,0.,152
-0.022763243425051097,0,152
0,0.,152
-0.022763243425051097,0,152
0,0.,152
0.022763243425051097,0,152
0,0.,152
0.15934270397535769,0,152
0,0.,152
0.20486919082545987,0,152
0,0.,152
0.09105297370020439,0,152
0,0.,152
0.22763243425051097,0,152
0,0.,152
-0.09105297370020439,0,152
0,0.,152
0.,0,152
0,0.,152
-0.2731589211006132,0,152
0,0.,152
1.183688658102657,0,152
0,0.,152
1.3657946055030659,0,152
0,0.,152
0.9105297370020439,0,152
0,0.,152
-1.2747416318028615,0,152
0,0.,152
-0.36421189480081756,0,152
0,0.,152
0.36421189480081756,0,152
0,0.,152
-0.7284237896016351,0,152
0,0.,152
-2.367377316205314,0,152
0,0.,152
0.,0,152
0,0.,152
-1.638953526603679,0,152
0,0.,152
0.36421189480081756,0,152
0,0.,152
-1.0926356844024527,0,152
0,0.,152
0.,0,152
0,0.,152
-1.4568475792032702,0,152
0,0.,152
-1.4568475792032702,0,152
0,0.,152
0.,0,152
0,0.,152
0.,0,152
0,0.,152
-0.9105297370020439,0,152
0,0.,152
0.5463178422012264,0,152
0,0.,152
1.3657946055030659,0,152
0,0.,152
1.183688658102657,0,152
0,0.,152
-0.09105297370020439,0,152
0,0.,152
0.,0,152
0,0.,152
0.,0,152
0,0.,152
0.2731589211006132,0,152
0,0.,152
0.18210594740040878,0,152
0,0.,152
0.20486919082545987,0,152
0,0.,152
0.15934270397535769,0,152
0,0.,152
0.,0,152
0,0.,152
0.03414486513757665,0,152
0,0.,152
-0.022763243425051097,0,152
0,0.,152
0.005690810856262774,0,152
0,0.,152
0.002845405428131387,0,152
0,0.,152
-0.005690810856262774,0,152
0,0.,152
-0.0014227027140656936,0,152
0,0.,152
-0.002845405428131387,0,152
0,0.,152
0.004268108142197081,0,152
0,0.,152
-0.002489729749614964,0,152
0,0.,152
0.002489729749614964,0,152
0,0.,152
-0.001244864874807482,0,152
0,0.,152
0.0014227027140656936,0,152
0,0.,152
-0.0012893243346220348,0,152
0,0.,152
0.0009558783860128878,0,152
0,0.,152
-0.0008113851416155909,0,152
0,0.,152
0.0006780067621719321,0,152
0,0.,152
-0.0005807516938275976,0,152
0,0.,152
0.0004654349699336009,0,152
0,0.,152
-0.0003751266921852903,0,152
0,0.,152
0.00030010135374823225,0,152
0,0.,152
-0.0002429640010959357,0,152
0,0.,152
0.00019303394368701396,0,152
0,0.,152
-0.0001517005396406718,0,152
0,0.,152
0.00011883353663323375,0,152
0,0.,152
-0.00009219693644160462,0,152
0,0.,152
0.00007092510383135802,0,152
0,0.,152
-0.00005408727740622979,0,152
0,0.,152
0.000040877520913478106,0,152
0,0.,152
-0.000030600985694120786,0,152
0,0.,152
0.000022684934642621386,0,152
0,0.,152
-0.000016646136726125396,0,152
0,0.,152
0.000012086160601671162,0,152
0,0.,152
-8.678977961523692e-6,0,152
0,0.,152
6.1608776700580136e-6,0,152
0,0.,152
-4.32091950491925e-6,0,152
0,0.,152
2.9923576290114352e-6,0,152
0,0.,152
-2.0448887063456686e-6,0,152
0,0.,152
1.3779356051168192e-6,0,152
0,0.,152
-9.148246495633501e-7,0,152
0,0.,152
5.978603955957455e-7,0,152
0,0.,152
-3.8420805146336794e-7,0,152
0,0.,152
2.4250928615074304e-7,0,152
0,0.,152
-1.5014198756205536e-7,0,152
0,0.,152
9.103630236009458e-8,0,152
0,0.,152
-5.396122196261296e-8,0,152
0,0.,152
3.1201923585779434e-8,0,152
0,0.,152
-1.7555592158349445e-8,0,152
0,0.,152
9.582066278713095e-9,0,152
0,0.,152
-5.054609682718323e-9,0,152
0,0.,152
2.5648967341667426e-9,0,152
0,0.,152
-1.2445372724578824e-9,0,152
0,0.,152
5.729040409286011e-10,0,152
0,0.,152
-2.4752792718496846e-10,0,152
0,0.,152
9.884488098832487e-11,0,152
0,0.,152
-3.563411034330672e-11,0,152
0,0.,152
1.1148264303732327e-11,0,152
0,0.,152
-2.801071433098579e-12,0,152
0,0.,152
4.607025383385826e-13,0,152
