coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
0.0,-0.0,3835,1.0e-14,1400
-0.0,0.0,3835,1.0e-14,1400
0.0,0.0,3835,1.0e-14,1400
