"C","S","n"
-1.1295804501059705e267,0,1696
0,0,1696
6.560577244139323e264,0,1696
0,0,1696
-3.269838145043599e267,0,1696
0,0,1696
2.2062118166132235e265,0,1696
0,0,1696
-1.022567565359089e268,0,1696
0,0,1696
6.36317934475814e265,0,1696
0,0,1696
-3.18660590135158e268,0,1696
0,0,1696
1.8578625824111356e266,0,1696
0,0,1696
-9.987869243042265e268,0,1696
0,0,1696
5.722216753826298e266,0,1696
0,0,1696
-2.853676926583504e269,0,1696
0,0,1696
1.6943706751589558e267,0,1696
0,0,1696
-8.675177856813854e269,0,1696
0,0,1696
4.5777734030610385e267,0,1696
0,0,1696
-2.130745438515683e270,0,1696
0,0,1696
1.2722642964351457e268,0,1696
0,0,1696
-6.270479433346154e270,0,1696
0,0,1696
4.2805153898752564e268,0,1696
0,0,1696
-1.8263532330134427e271,0,1696
0,0,1696
1.0843972321017317e269,0,1696
0,0,1696
-5.454708322600149e271,0,1696
0,0,1696
2.853676926583504e269,0,1696
0,0,1696
-1.6753746990843315e272,0,1696
0,0,1696
8.979570062316094e269,0,1696
0,0,1696
-3.9741446350372516e272,0,1696
0,0,1696
2.587333746769044e270,0,1696
0,0,1696
-1.137696307285174e273,0,1696
0,0,1696
7.366291373154219e270,0,1696
0,0,1696
-3.865050468585249e273,0,1696
0,0,1696
1.9724614916545182e271,0,1696
0,0,1696
-9.288589029341968e273,0,1696
0,0,1696
4.2371395005911874e271,0,1696
0,0,1696
-2.493580947474354e274,0,1696
0,0,1696
1.3247148783457505e272,0,1696
0,0,1696
-6.383567225534346e274,0,1696
0,0,1696
3.467636005081524e272,0,1696
0,0,1696
-1.655737749122971e275,0,1696
0,0,1696
1.0130172599114564e273,0,1696
0,0,1696
-4.1094214014377355e275,0,1696
0,0,1696
2.555920471161213e273,0,1696
0,0,1696
-1.2767134451068692e276,0,1696
0,0,1696
7.04436617661505e273,0,1696
0,0,1696
-2.744933906979769e276,0,1696
0,0,1696
1.8078461869189067e274,0,1696
0,0,1696
-8.553980082216024e276,0,1696
0,0,1696
4.039601134908453e274,0,1696
0,0,1696
-2.0938100499752656e277,0,1696
0,0,1696
1.0872012930988184e275,0,1696
0,0,1696
-5.0047167048189275e277,0,1696
0,0,1696
2.9523998418096354e275,0,1696
0,0,1696
-1.3482093980328539e278,0,1696
0,0,1696
6.782540177130242e275,0,1696
0,0,1696
-3.350096079960425e278,0,1696
0,0,1696
1.8831523315326321e276,0,1696
0,0,1696
-8.089256388197124e278,0,1696
0,0,1696
4.628086238512401e276,0,1696
0,0,1696
-1.977373783781519e279,0,1696
0,0,1696
1.1107406972429762e277,0,1696
0,0,1696
-4.575740987263019e279,0,1696
0,0,1696
2.6810982347244252e277,0,1696
0,0,1696
-1.189692656688385e280,0,1696
0,0,1696
6.485704301142896e277,0,1696
0,0,1696
-2.7454445923578114e280,0,1696
0,0,1696
1.5116287190065333e278,0,1696
0,0,1696
-6.74594956979348e280,0,1696
0,0,1696
3.881208873124882e278,0,1696
0,0,1696
-1.4014840966702734e281,0,1696
0,0,1696
8.661224011605e278,0,1696
0,0,1696
-3.76518115523357e281,0,1696
0,0,1696
2.2388446973394058e279,0,1696
0,0,1696
-8.283398541513855e281,0,1696
0,0,1696
5.098682814378793e279,0,1696
0,0,1696
-2.1587038623339136e282,0,1696
0,0,1696
1.189692656688385e280,0,1696
0,0,1696
-4.652090494021922e282,0,1696
0,0,1696
2.719297501002023e280,0,1696
0,0,1696
-1.0709848619331043e283,0,1696
0,0,1696
5.595477550138778e280,0,1696
0,0,1696
-2.4097159393494848e283,0,1696
0,0,1696
1.464237115924166e281,0,1696
0,0,1696
-5.301375066568867e283,0,1696
0,0,1696
2.6147091355788683e281,0,1696
0,0,1696
-1.1673734995070839e284,0,1696
0,0,1696
7.195679541113045e281,0,1696
0,0,1696
-2.8274000355033956e284,0,1696
0,0,1696
1.4726041851580186e282,0,1696
0,0,1696
