"C","S","n"
6.091737576790556e50,0,1500
0,0,1500
-9.492516293572761e53,0,1500
0,0,1500
1.8646014148089355e52,0,1500
0,0,1500
-1.2150420855773136e55,0,1500
0,0,1500
-2.1697180099594885e53,0,1500
0,0,1500
1.1108956210992581e56,0,1500
0,0,1500
3.1243939343416637e55,0,1500
0,0,1500
1.777432993758813e58,0,1500
0,0,1500
7.776269347694807e56,0,1500
0,0,1500
2.2751142320112806e59,0,1500
0,0,1500
1.4219463950070504e58,0,1500
0,0,1500
-2.1841096627308296e61,0,1500
0,0,1500
-1.0238014044050764e60,0,1500
0,0,1500
4.659433947159103e62,0,1500
0,0,1500
0,0,1500
0,0,1500
3.727547157727282e63,0,1500
0,0,1500
0,0,1500
0,0,1500
3.578445271418191e65,0,1500
0,0,1500
-1.863773578863641e64,0,1500
0,0,1500
2.2902049737076423e67,0,1500
0,0,1500
-5.964075452363651e65,0,1500
0,0,1500
5.785228937288684e68,0,1500
0,0,1500
-1.325919930172992e67,0,1500
0,0,1500
1.5267358802612603e70,0,1500
0,0,1500
1.7693048654420172e65,0,1500
0,0,1500
5.865515770241381e70,0,1500
0,0,1500
-1.5828761241378715e70,0,1500
0,0,1500
7.0402880539649756e72,0,1500
0,0,1500
-4.419159513005866e71,0,1500
0,0,1500
6.516177399667119e74,0,1500
0,0,1500
-1.0531011590227049e73,0,1500
0,0,1500
6.96995200648279e75,0,1500
0,0,1500
-3.8399421224043065e74,0,1500
0,0,1500
1.2793877723841309e77,0,1500
0,0,1500
1.1053654228136332e75,0,1500
0,0,1500
4.5013818495176135e78,0,1500
0,0,1500
-1.6901099150889122e77,0,1500
0,0,1500
6.52079564342983e79,0,1500
0,0,1500
-2.272780689725868e78,0,1500
0,0,1500
-1.267181556457739e81,0,1500
0,0,1500
-6.111325327887404e79,0,1500
0,0,1500
1.1926785923215321e82,0,1500
0,0,1500
6.724455350064582e79,0,1500
0,0,1500
-8.168870254806122e83,0,1500
0,0,1500
1.8864113325568476e82,0,1500
0,0,1500
6.596349156585405e84,0,1500
0,0,1500
4.187853257229198e83,0,1500
0,0,1500
-5.693645401324943e86,0,1500
0,0,1500
6.136324582704458e84,0,1500
0,0,1500
-5.194695459413276e87,0,1500
0,0,1500
2.3921559869793075e86,0,1500
0,0,1500
1.0867995738021229e89,0,1500
0,0,1500
5.167809866012737e87,0,1500
0,0,1500
-6.783643105851502e90,0,1500
0,0,1500
3.062014672220267e88,0,1500
0,0,1500
-6.3845655143778585e91,0,1500
0,0,1500
2.9150309268161897e90,0,1500
0,0,1500
-1.7302857505820424e93,0,1500
0,0,1500
4.8028443853923784e91,0,1500
0,0,1500
-4.242091348972605e94,0,1500
0,0,1500
9.142438252096133e91,0,1500
0,0,1500
-1.0513630946915244e96,0,1500
0,0,1500
1.7996471512012574e94,0,1500
0,0,1500
-1.3542501705105208e97,0,1500
0,0,1500
6.071917198555546e95,0,1500
0,0,1500
-9.730188245342863e97,0,1500
0,0,1500
1.1539005290951473e97,0,1500
0,0,1500
-9.118403604462408e99,0,1500
0,0,1500
1.8590934650581274e98,0,1500
0,0,1500
-1.266560534626734e101,0,1500
0,0,1500
3.9168732914896894e99,0,1500
0,0,1500
-1.8902409543671355e102,0,1500
0,0,1500
6.712151488516982e100,0,1500
0,0,1500
-2.9411455583547356e103,0,1500
0,0,1500
1.0962406583321854e102,0,1500
0,0,1500
-5.771304491865896e104,0,1500
0,0,1500
2.338646737775329e103,0,1500
0,0,1500
-1.217681826855222e106,0,1500
0,0,1500
3.906729194493838e104,0,1500
0,0,1500
-1.935302316815233e107,0,1500
0,0,1500
5.581041706419768e105,0,1500
0,0,1500
-4.655116445279057e108,0,1500
0,0,1500
9.611568553310553e106,0,1500
0,0,1500
-5.503012654954885e109,0,1500
0,0,1500
1.9223137106621106e108,0,1500
0,0,1500
-6.9161730044146e110,0,1500
0,0,1500
2.5603140449034815e109,0,1500
0,0,1500
-1.4555884107752571e112,0,1500
0,0,1500
4.921123099295003e110,0,1500
0,0,1500
-1.9067356959863016e113,0,1500
0,0,1500
5.064766692463614e111,0,1500
0,0,1500
-2.702116872026302e114,0,1500
0,0,1500
6.401184122239727e112,0,1500
0,0,1500
-3.0333441015004936e115,0,1500
0,0,1500
1.2312064779797262e114,0,1500
0,0,1500
-4.0723516213248006e116,0,1500
0,0,1500
1.0808467488105208e115,0,1500
0,0,1500
-5.44467833207261e117,0,1500
0,0,1500
1.6735691594485484e116,0,1500
0,0,1500
-7.85461792167852e118,0,1500
0,0,1500
1.5173693712333503e117,0,1500
0,0,1500
-8.91142106023163e119,0,1500
0,0,1500
2.642007846382775e118,0,1500
0,0,1500
-7.311935228908004e120,0,1500
0,0,1500
3.1989716626472518e119,0,1500
0,0,1500
-1.1699096366252806e122,0,1500
0,0,1500
2.3763789493951012e120,0,1500
0,0,1500
-9.359277093002245e122,0,1500
0,0,1500
4.6796385465011225e121,0,1500
0,0,1500
-1.1231132511602695e124,0,1500
0,0,1500
6.551493965101572e122,0,1500
0,0,1500
-1.796981201856431e125,0,1500
0,0,1500
5.2411951720812573e123,0,1500
0,0,1500
-1.150067969188116e126,0,1500
0,0,1500
5.989937339521437e123,0,1500
0,0,1500
6.133695835669968e126,0,1500
0,0,1500
1.2459069666204584e126,0,1500
0,0,1500
-1.7174348339874946e128,0,1500
0,0,1500
3.833559897293462e126,0,1500
0,0,1500
3.925565334854265e128,0,1500
0,0,1500
-2.4534783342751197e127,0,1500
0,0,1500
-2.8264070410295397e130,0,1500
0,0,1500
-9.8139133383905e127,0,1500
0,0,1500
1.5074170892277808e131,0,1500
0,0,1500
-9.421356805412516e129,0,1500
0,0,1500
8.039557878037943e131,0,1500
0,0,1500
-1.1305628184446335e131,0,1500
0,0,1500
7.074810935599355e133,0,1500
0,0,1500
-4.019779087911367e131,0,1500
0,0,1500
3.6017224211967267e134,0,1500
0,0,1500
-3.215824577181886e132,0,1500
0,0,1500
-3.292999270475214e135,0,1500
0,0,1500
-5.145326987550737e133,0,1500
0,0,1500
1.9758237463512965e136,0,1500
0,0,1500
-1.4406948481246321e135,0,1500
0,0,1500
-2.1074010547975346e137,0,1500
0,0,1500
6.585672334873201e135,0,1500
0,0,1500
5.901662444006316e138,0,1500
0,0,1500
-1.5808070622021195e137,0,1500
0,0,1500
-2.6948888397033053e139,0,1500
0,0,1500
-4.222577548715656e137,0,1500
0,0,1500
7.564856414611672e140,0,1500
0,0,1500
-3.37519176662603e139,0,1500
0,0,1500
-3.408222534218867e141,0,1500
0,0,1500
2.4156036423278434e140,0,1500
0,0,1500
-3.290755842247134e142,0,1500
0,0,1500
2.9769701446040334e141,0,1500
0,0,1500
-8.84169528292626e143,0,1500
0,0,1500
5.4030946431549334e141,0,1500
0,0,1500
-1.5040750725874277e145,0,1500
0,0,1500
2.836641716117598e143,0,1500
0,0,1500
-8.870381803448148e145,0,1500
0,0,1500
1.8802483703616016e144,0,1500
0,0,1500
-9.905065849365499e146,0,1500
0,0,1500
4.769512094558389e145,0,1500
0,0,1500
-1.979724906362599e148,0,1500
0,0,1500
5.172929696406432e146,0,1500
0,0,1500
-1.3429982024094903e149,0,1500
0,0,1500
4.576662723184588e147,0,1500
0,0,1500
-1.2849063999757046e150,0,1500
0,0,1500
6.048292319423695e148,0,1500
0,0,1500
-1.1323455486975352e151,0,1500
0,0,1500
4.282401779624828e149,0,1500
0,0,1500
-8.893882306929222e151,0,1500
0,0,1500
6.314214055942854e150,0,1500
0,0,1500
-1.588605537436499e153,0,1500
0,0,1500
3.330340455609802e151,0,1500
0,0,1500
-1.4553181670187216e154,0,1500
0,0,1500
2.833334297838653e152,0,1500
0,0,1500
-1.429640444516014e155,0,1500
0,0,1500
3.8172525625968044e153,0,1500
0,0,1500
-1.159994476197378e156,0,1500
0,0,1500
3.2151044964124776e154,0,1500
0,0,1500
-8.794542892402933e156,0,1500
0,0,1500
2.94644136893136e155,0,1500
0,0,1500
-9.504379166683434e157,0,1500
0,0,1500
1.6711469839979226e156,0,1500
0,0,1500
-6.609383493060346e158,0,1500
0,0,1500
2.3657342208141013e157,0,1500
0,0,1500
-6.363238627527875e159,0,1500
0,0,1500
1.9204252225021242e158,0,1500
0,0,1500
-4.8095519529601494e160,0,1500
0,0,1500
1.2843186741989993e159,0,1500
0,0,1500
-4.1562676388408107e161,0,1500
0,0,1500
1.2152287773323392e160,0,1500
0,0,1500
-2.5888212668832407e162,0,1500
0,0,1500
1.071337830029773e161,0,1500
0,0,1500
-3.003942221027574e163,0,1500
0,0,1500
6.132925175724879e161,0,1500
0,0,1500
-1.7990591210336962e164,0,1500
0,0,1500
5.3316142306215536e162,0,1500
0,0,1500
-1.6290237286128795e165,0,1500
0,0,1500
3.584004149760333e163,0,1500
0,0,1500
-9.78619621586655e165,0,1500
0,0,1500
3.038510419889234e164,0,1500
0,0,1500
-6.5477492140478e166,0,1500
0,0,1500
1.8501273197855023e165,0,1500
0,0,1500
-4.04967466685661e167,0,1500
0,0,1500
1.6904887904728177e166,0,1500
0,0,1500
-3.434997692491742e168,0,1500
0,0,1500
9.032380992027665e166,0,1500
0,0,1500
-3.1051624896763094e169,0,1500
0,0,1500
5.230133146400483e167,0,1500
0,0,1500
-1.4218019628098857e170,0,1500
0,0,1500
5.915132028091549e168,0,1500
0,0,1500
-1.2339274533807558e171,0,1500
0,0,1500
3.5544167518448095e169,0,1500
0,0,1500
-7.597854154763452e171,0,1500
0,0,1500
2.1110629979231284e170,0,1500
0,0,1500
-4.717881803763005e172,0,1500
0,0,1500
8.472406371378117e170,0,1500
0,0,1500
-3.575983793782346e173,0,1500
0,0,1500
1.1380737274760327e172,0,1500
0,0,1500
-2.163396766275839e174,0,1500
0,0,1500
4.345738174816054e172,0,1500
0,0,1500
-1.8396441560645006e175,0,1500
0,0,1500
3.8976091948688667e173,0,1500
0,0,1500
-1.0403343805278944e176,0,1500
0,0,1500
2.7408155715029262e174,0,1500
0,0,1500
-6.31858386673503e176,0,1500
0,0,1500
6.350563062859394e174,0,1500
0,0,1500
-5.225108745422955e177,0,1500
0,0,1500
6.388740032098071e175,0,1500
0,0,1500
-2.7705723911474498e178,0,1500
0,0,1500
5.577569030598296e176,0,1500
0,0,1500
-5.1443367289633945e178,0,1500
0,0,1500
4.0112129853254173e177,0,1500
0,0,1500
-1.4079765791651792e180,0,1500
0,0,1500
1.2600663930436066e178,0,1500
0,0,1500
-3.9937506716224533e180,0,1500
0,0,1500
1.7248246476960596e179,0,1500
0,0,1500
-4.7443655287684524e181,0,1500
0,0,1500
6.427972507677096e179,0,1500
0,0,1500
-2.3235856409825088e182,0,1500
0,0,1500
4.177646506701335e180,0,1500
0,0,1500
-9.899412751337948e182,0,1500
0,0,1500
3.451339534238961e181,0,1500
0,0,1500
2.336746824039417e182,0,1500
0,0,1500
9.78930402194467e181,0,1500
0,0,1500
-3.1534185424799434e184,0,1500
0,0,1500
8.027426658368281e182,0,1500
0,0,1500
-8.689231986492167e184,0,1500
0,0,1500
2.589661847986361e183,0,1500
0,0,1500
-7.520265208214185e185,0,1500
0,0,1500
4.172774774884919e184,0,1500
0,0,1500
-1.089692106186592e187,0,1500
0,0,1500
3.28431161410684e184,0,1500
0,0,1500
8.925206110019752e186,0,1500
0,0,1500
-1.7957495442443354e185,0,1500
0,0,1500
-1.6045638808738663e187,0,1500
0,0,1500
4.572092641962127e186,0,1500
0,0,1500
-1.097918263395301e189,0,1500
0,0,1500
2.543286691205143e187,0,1500
0,0,1500
-4.221032930724984e189,0,1500
0,0,1500
1.2031822742005596e188,0,1500
0,0,1500
-2.8820315912293877e190,0,1500
0,0,1500
9.064871508408953e188,0,1500
0,0,1500
-1.1843533379005582e191,0,1500
0,0,1500
2.0569219141405022e189,0,1500
0,0,1500
-1.611729841989841e191,0,1500
0,0,1500
3.065361918168056e189,0,1500
0,0,1500
-3.30546550764257e192,0,1500
0,0,1500
6.990207949725998e190,0,1500
0,0,1500
-4.4106516850070326e192,0,1500
0,0,1500
4.3904656361053984e191,0,1500
0,0,1500
-8.211684693184718e193,0,1500
0,0,1500
6.043198389926684e191,0,1500
0,0,1500
4.327888884510333e194,0,1500
0,0,1500
1.4110048182242177e193,0,1500
0,0,1500
2.0670514075273233e193,0,1500
0,0,1500
-5.652093692457524e192,0,1500
0,0,1500
-2.3047623193929656e196,0,1500
0,0,1500
1.669789965143166e194,0,1500
0,0,1500
-9.103294398750332e196,0,1500
0,0,1500
2.6535772444132013e195,0,1500
0,0,1500
-4.590507765836679e197,0,1500
0,0,1500
1.0118216639846247e196,0,1500
0,0,1500
-1.9473277900033407e198,0,1500
0,0,1500
-2.45565707214246e196,0,1500
0,0,1500
-4.1063216441374793e198,0,1500
0,0,1500
4.4582164757549305e197,0,1500
0,0,1500
-2.802458689091764e199,0,1500
0,0,1500
7.223104438463478e197,0,1500
0,0,1500
-4.416200762024968e200,0,1500
0,0,1500
-3.598323090223564e197,0,1500
0,0,1500
-2.5874059679348737e201,0,1500
0,0,1500
2.1674604966993705e199,0,1500
0,0,1500
-2.9910954854451314e201,0,1500
0,0,1500
2.2351936372212258e199,0,1500
0,0,1500
-1.9333747630558385e202,0,1500
0,0,1500
4.091081687520062e200,0,1500
0,0,1500
-4.161524153662792e202,0,1500
0,0,1500
4.7467384877716216e201,0,1500
0,0,1500
-2.9962973906372097e203,0,1500
0,0,1500
3.5546352145869674e201,0,1500
0,0,1500
-1.1985189562548839e204,0,1500
0,0,1500
-1.421854085834787e202,0,1500
0,0,1500
-4.7052966430747293e204,0,1500
0,0,1500
2.6078884696286825e203,0,1500
0,0,1500
-4.723052479463691e205,0,1500
0,0,1500
1.0875449788238762e204,0,1500
0,0,1500
-3.096617866234841e206,0,1500
0,0,1500
4.2614007333506987e204,0,1500
0,0,1500
-6.477329114693062e206,0,1500
0,0,1500
3.586678950570171e205,0,1500
0,0,1500
-3.0000261162788916e207,0,1500
0,0,1500
1.7045602933402795e205,0,1500
0,0,1500
-2.981844139816595e208,0,1500
0,0,1500
3.295483233791207e206,0,1500
0,0,1500
-1.6291050910217497e209,0,1500
0,0,1500
3.1818458809018545e207,0,1500
0,0,1500
-3.9563980781956775e209,0,1500
0,0,1500
9.27280799577112e207,0,1500
0,0,1500
-2.560022285891321e210,0,1500
0,0,1500
9.236444042846527e208,0,1500
0,0,1500
-8.285163034339183e210,0,1500
0,0,1500
1.3672846299646827e209,0,1500
0,0,1500
-1.2660473850226168e211,0,1500
0,0,1500
7.44733755895657e209,0,1500
0,0,1500
-7.44733755895657e211,0,1500
0,0,1500
1.7221968105087068e210,0,1500
0,0,1500
-5.481240443392035e212,0,1500
0,0,1500
1.3405207606121827e211,0,1500
0,0,1500
-1.3822258509423395e213,0,1500
0,0,1500
5.511029793627862e211,0,1500
0,0,1500
-1.2201717856594444e214,0,1500
0,0,1500
1.9660971155645344e212,0,1500
0,0,1500
-3.4317331471671874e214,0,1500
0,0,1500
1.1915740094330512e213,0,1500
0,0,1500
-2.287822098111458e215,0,1500
0,0,1500
3.4317331471671876e213,0,1500
0,0,1500
-4.270601249808055e215,0,1500
0,0,1500
8.769984709427256e213,0,1500
0,0,1500
-3.904549714110222e215,0,1500
0,0,1500
4.728165669430347e214,0,1500
0,0,1500
-8.590009371042489e216,0,1500
0,0,1500
2.0742920356210554e215,0,1500
0,0,1500
-3.7483677255458135e217,0,1500
0,0,1500
1.0005408642407444e216,0,1500
0,0,1500
-1.3744014993667982e218,0,1500
0,0,1500
2.0498885999078667e216,0,1500
0,0,1500
-6.2472795425763555e218,0,1500
0,0,1500
1.40563789707968e217,0,1500
0,0,1500
-1.1994776721746603e219,0,1500
0,0,1500
2.967457782723769e217,0,1500
0,0,1500
-7.196866033047962e219,0,1500
0,0,1500
1.4993470902183254e218,0,1500
0,0,1500
-2.1590598099143883e220,0,1500
0,0,1500
6.2472795425763555e218,0,1500
0,0,1500
-9.275960664817373e220,0,1500
0,0,1500
3.498476543842759e219,0,1500
0,0,1500
-3.838328550958913e221,0,1500
0,0,1500
8.396343705222622e219,0,1500
0,0,1500
-4.6059942611506956e221,0,1500
0,0,1500
1.599303562899547e220,0,1500
0,0,1500
-3.0706628407671304e222,0,1500
0,0,1500
1.9831364179954383e221,0,1500
0,0,1500
-1.719571190829593e223,0,1500
0,0,1500
6.9089913917260426e221,0,1500
0,0,1500
-8.515971611727508e223,0,1500
0,0,1500
1.7912199904474925e222,0,1500
0,0,1500
-2.0962391659636942e224,0,1500
0,0,1500
6.755458249687686e222,0,1500
0,0,1500
-6.5507473936365446e224,0,1500
0,0,1500
5.7319039694319765e222,0,1500
0,0,1500
-1.9914272076655095e225,0,1500
0,0,1500
6.223210023954717e223,0,1500
0,0,1500
-5.450221831505605e225,0,1500
0,0,1500
1.179134530854578e224,0,1500
0,0,1500
-2.515486999156433e226,0,1500
0,0,1500
7.074807185127468e224,0,1500
0,0,1500
-1.207433759595088e227,0,1500
0,0,1500
9.433076246836625e224,0,1500
0,0,1500
-1.3415930662167643e226,0,1500
0,0,1500
5.450221831505605e225,0,1500
0,0,1500
-9.659470076760704e227,0,1500
0,0,1500
1.50929219949386e226,0,1500
0,0,1500
-1.9318940153521407e228,0,1500
0,0,1500
7.378761864192204e226,0,1500
0,0,1500
-9.015505404976657e228,0,1500
0,0,1500
1.4757523728384407e227,0,1500
0,0,1500
-3.6062021619906627e229,0,1500
0,0,1500
6.439646717840469e227,0,1500
0,0,1500
-5.495165199223867e229,0,1500
0,0,1500
3.2198233589202345e228,0,1500
0,0,1500
-3.4344782495149167e230,0,1500
0,0,1500
8.156885842597927e228,0,1500
0,0,1500
-1.5386462557826827e231,0,1500
0,0,1500
2.919306512087679e229,0,1500
0,0,1500
-2.637679295627456e231,0,1500
0,0,1500
9.95998692359326e229,0,1500
0,0,1500
-9.231877534696096e231,0,1500
0,0,1500
3.0223408595731267e230,0,1500
0,0,1500
-1.7584528637516372e232,0,1500
0,0,1500
7.143714758991026e230,0,1500
0,0,1500
-1.1254098328010479e233,0,1500
0,0,1500
7.693231278913413e230,0,1500
0,0,1500
-2.2508196656020957e233,0,1500
0,0,1500
5.714971807192821e231,0,1500
0,0,1500
-4.5016393312041915e233,0,1500
0,0,1500
1.1429943614385642e232,0,1500
0,0,1500
-2.58844261544241e234,0,1500
0,0,1500
6.682120882256222e232,0,1500
0,0,1500
-8.102950796167545e234,0,1500
0,0,1500
9.143954891508514e232,0,1500
0,0,1500
-1.2604590127371736e235,0,1500
0,0,1500
2.8135245820026196e233,0,1500
0,0,1500
-7.202622929926706e234,0,1500
0,0,1500
1.2379508160811527e234,0,1500
0,0,1500
-8.643147515912048e235,0,1500
0,0,1500
2.4759016321623054e234,0,1500
0,0,1500
-3.4572590063648193e236,0,1500
0,0,1500
4.0514753980837726e234,0,1500
0,0,1500
-1.4981455694247549e237,0,1500
0,0,1500
1.2604590127371736e235,0,1500
0,0,1500
-1.843871470061237e237,0,1500
0,0,1500
8.283016369415712e235,0,1500
0,0,1500
-5.531614410183711e237,0,1500
0,0,1500
7.202622929926706e235,0,1500
0,0,1500
-2.7658072050918554e238,0,1500
0,0,1500
9.507462267503252e236,0,1500
0,0,1500
-4.056517234134721e238,0,1500
0,0,1500
1.152419668788273e237,0,1500
0,0,1500
-2.2126457640734843e239,0,1500
0,0,1500
2.304839337576546e237,0,1500
0,0,1500
-5.900388704195958e238,0,1500
0,0,1500
1.0602260952852111e238,0,1500
0,0,1500
-8.850583056293937e239,0,1500
0,0,1500
2.5814200580857316e238,0,1500
0,0,1500
-3.3042176743497365e240,0,1500
0,0,1500
2.2126457640734843e238,0,1500
0,0,1500
-8.49655973404218e240,0,1500
0,0,1500
1.548852034851439e239,0,1500
0,0,1500
-1.41609328900703e241,0,1500
0,0,1500
5.900388704195957e238,0,1500
0,0,1500
1.5104995082741652e241,0,1500
0,0,1500
1.0030660797133128e240,0,1500
0,0,1500
-1.3594495574467488e242,0,1500
0,0,1500
3.894256544769332e240,0,1500
0,0,1500
-4.2293986231676627e242,0,1500
0,0,1500
6.136404252363796e240,0,1500
0,0,1500
-6.04199803309666e242,0,1500
0,0,1500
1.4160932890070297e241,0,1500
0,0,1500
-1.2083996066193317e243,0,1500
0,0,1500
1.5104995082741646e241,0,1500
0,0,1500
-7.008717718392124e243,0,1500
0,0,1500
1.3216870697398942e242,0,1500
0,0,1500
-1.2083996066193314e244,0,1500
0,0,1500
1.9636493607564138e242,0,1500
0,0,1500
-2.9001590558863944e244,0,1500
0,0,1500
6.34409793475149e242,0,1500
0,0,1500
-5.413630237654595e244,0,1500
0,0,1500
9.667196852954638e242,0,1500
0,0,1500
-1.7014266461200146e245,0,1500
0,0,1500
2.9001590558863894e243,0,1500
0,0,1500
-2.7841526936509216e245,0,1500
0,0,1500
1.2083996066193293e244,0,1500
0,0,1500
-4.0215538908290607e245,0,1500
0,0,1500
1.3534075594136405e244,0,1500
0,0,1500
-1.9798419154850847e246,0,1500
0,0,1500
3.480190867063633e244,0,1500
0,0,1500
-5.197085028148314e246,0,1500
0,0,1500
1.1987324097663613e245,0,1500
0,0,1500
-1.0394170056296445e247,0,1500
0,0,1500
9.280508978835877e244,0,1500
0,0,1500
-3.3657312563245474e247,0,1500
0,0,1500
6.341681135538041e245,0,1500
0,0,1500
-3.3657312563241717e247,0,1500
0,0,1500
1.3611413168959395e246,0,1500
0,0,1500
-2.1382292687237397e248,0,1500
0,0,1500
1.7323616760492078e246,0,1500
0,0,1500
-2.1382292687232894e248,0,1500
0,0,1500
3.9596838309693086e246,0,1500
0,0,1500
-5.068395303639733e248,0,1500
0,0,1500
1.3858893408392675e247,0,1500
0,0,1500
-1.3304537672052722e249,0,1500
0,0,1500
2.5737944901296046e247,0,1500
0,0,1500
-3.4211668299558827e249,0,1500
0,0,1500
7.721383470388507e247,0,1500
0,0,1500
-5.82865459918038e249,0,1500
0,0,1500
7.523399278832278e247,0,1500
0,0,1500
-1.2670988259079715e250,0,1500
0,0,1500
4.0388775075860656e248,0,1500
0,0,1500
-3.2437729943229017e250,0,1500
0,0,1500
5.385170010108272e248,0,1500
0,0,1500
-9.123111546530759e250,0,1500
0,0,1500
6.969043542472703e248,0,1500
0,0,1500
-9.731318982916726e250,0,1500
0,0,1500
1.2037438846042675e249,0,1500
0,0,1500
-4.622376516898482e251,0,1500
0,0,1500
3.421166829926048e249,0,1500
0,0,1500
-6.811923288026274e251,0,1500
0,0,1500
1.5205185910829808e250,0,1500
0,0,1500
-1.459697847428725e252,0,1500
0,0,1500
1.875306262319385e250,0,1500
0,0,1500
-2.9842711547258954e252,0,1500
0,0,1500
5.271131115706264e250,0,1500
0,0,1500
-5.190036790762008e252,0,1500
0,0,1500
9.934054794906248e250,0,1500
0,0,1500
-1.012057174183992e253,0,1500
0,0,1500
2.06790528382068e251,0,1500
0,0,1500
-2.231715819968127e253,0,1500
0,0,1500
3.730338943299529e251,0,1500
0,0,1500
-6.643247092028431e253,0,1500
0,0,1500
6.649734637883135e251,0,1500
0,0,1500
-9.1344647510573e253,0,1500
0,0,1500
1.7191996868616984e252,0,1500
0,0,1500
-1.4116900068712754e254,0,1500
0,0,1500
3.0491466143150666e252,0,1500
0,0,1500
-4.4011511980183713e254,0,1500
0,0,1500
8.433809784324901e252,0,1500
0,0,1500
-4.2350700196034226e254,0,1500
0,0,1500
8.174307943288718e252,0,1500
0,0,1500
-1.3618656534788746e255,0,1500
0,0,1500
2.698819130662753e253,0,1500
0,0,1500
-2.0261903620103924e255,0,1500
0,0,1500
3.425424280446469e253,0,1500
0,0,1500
-5.580327554684217e255,0,1500
0,0,1500
8.511660333218866e253,0,1500
0,0,1500
-6.7761120270196235e255,0,1500
0,0,1500
1.577771183481806e254,0,1500
0,0,1500
-1.4349413701968115e256,0,1500
0,0,1500
2.366656774330822e254,0,1500
0,0,1500
-2.737017797830987e256,0,1500
0,0,1500
4.1105091328233605e254,0,1500
0,0,1500
-7.493582710157944e256,0,1500
0,0,1500
1.0213992391312766e255,0,1500
0,0,1500
-9.566275789450332e256,0,1500
0,0,1500
1.1293520026133585e255,0,1500
0,0,1500
-1.1054363107099751e257,0,1500
0,0,1500
1.926541649657106e255,0,1500
0,0,1500
-4.0178358289819025e257,0,1500
0,0,1500
5.713192483197802e255,0,1500
0,0,1500
-5.612215115430718e257,0,1500
0,0,1500
1.1957844729726087e256,0,1500
0,0,1500
-1.2925101480011158e258,0,1500
0,0,1500
2.046120096329705e256,0,1500
0,0,1500
-1.4115571283258514e258,0,1500
