"C","S","n"
0,7.142017166366331e-9,41
0,0,41
0,-3.469546080178774e-8,41
0,0,41
0,1.5179759625232872e-7,41
0,0,41
0,-6.021904249082556e-7,41
0,0,41
0,2.1785653252039995e-6,41
0,0,41
0,-7.22296500615038e-6,41
0,0,41
0,0.000022040889068930373,41
0,0,41
0,-0.00006213644829762918,41
0,0,41
0,0.0001623753463693762,41
0,0,41
0,-0.00039450753137763243,41
0,0,41
0,0.0008935917291453834,41
0,0,41
0,-0.0018917601246808851,41
0,0,41
0,0.0037519830436334115,41
0,0,41
0,-0.006987153337463891,41
0,0,41
0,0.012244305064938423,41
0,0,41
0,-0.020235175690699707,41
0,0,41
0,0.03160679927351384,41
0,0,41
0,-0.046768964050599354,41
0,0,41
0,0.06572167002195628,41
0,0,41
0,-0.08794208391940916,41
0,0,41
0,0.1123845392066074,41
0,0,41
0,0.1123845392066074,41
0,0,41
0,-0.08794208391940916,41
0,0,41
0,0.06572167002195628,41
0,0,41
0,-0.046768964050599354,41
0,0,41
0,0.03160679927351384,41
0,0,41
0,-0.020235175690699707,41
0,0,41
0,0.012244305064938423,41
0,0,41
0,-0.006987153337463891,41
0,0,41
0,0.0037519830436334115,41
0,0,41
0,-0.0018917601246808851,41
0,0,41
0,0.0008935917291453834,41
0,0,41
0,-0.00039450753137763243,41
0,0,41
0,0.0001623753463693762,41
0,0,41
0,-0.00006213644829762918,41
0,0,41
0,0.000022040889068930373,41
0,0,41
0,-7.22296500615038e-6,41
0,0,41
0,2.1785653252039995e-6,41
0,0,41
0,-6.021904249082556e-7,41
0,0,41
0,1.5179759625232872e-7,41
0,0,41
0,-3.469546080178774e-8,41
0,0,41
0,7.142017166366331e-9,41
