coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,-1.9573698946904073e-145,411,1.0e-14,140
-1.1149824692441307e-144,0.0,411,1.0e-14,140
0.0,6.334874616103715e-144,411,1.0e-14,140
3.5898784930561853e-143,0.0,411,1.0e-14,140
0.0,-2.029037575506003e-142,411,1.0e-14,140
-1.1438416339707815e-141,0.0,411,1.0e-14,140
0.0,6.431377719479946e-141,411,1.0e-14,140
3.6066272314448957e-140,0.0,411,1.0e-14,140
0.0,-2.0172253678105385e-139,411,1.0e-14,140
-1.1252791894393335e-138,0.0,411,1.0e-14,140
0.0,6.260595093999125e-138,411,1.0e-14,140
3.473898699189843e-137,0.0,411,1.0e-14,140
0.0,-1.92247902002564e-136,411,1.0e-14,140
-1.061074054422712e-135,0.0,411,1.0e-14,140
0.0,5.840716007429409e-135,411,1.0e-14,140
3.2064129587712737e-134,0.0,411,1.0e-14,140
0.0,-1.7555064566020288e-133,411,1.0e-14,140
-9.585430852091498e-133,0.0,411,1.0e-14,140
0.0,5.219677576802718e-132,411,1.0e-14,140
2.8346218167411894e-131,0.0,411,1.0e-14,140
0.0,-1.5351914416070305e-130,411,1.0e-14,140
-8.291678585016581e-130,0.0,411,1.0e-14,140
0.0,4.4661303532056884e-129,411,1.0e-14,140
2.398975653288428e-128,0.0,411,1.0e-14,140
0.0,-1.2850566300049525e-127,411,1.0e-14,140
-6.864629803412805e-127,0.0,411,1.0e-14,140
0.0,3.6568473428814476e-126,411,1.0e-14,140
1.942619740550666e-125,0.0,411,1.0e-14,140
0.0,-1.029097212816119e-124,411,1.0e-14,140
-5.436369918924574e-124,0.0,411,1.0e-14,140
0.0,2.863795005902934e-123,411,1.0e-14,140
1.5043590111664926e-122,0.0,411,1.0e-14,140
0.0,-7.880140845742067e-122,411,1.0e-14,140
-4.1160974996494435e-121,0.0,411,1.0e-14,140
0.0,2.143891241353273e-120,411,1.0e-14,140
1.1134775935609108e-119,0.0,411,1.0e-14,140
0.0,-5.766576235563292e-119,411,1.0e-14,140
-2.977889509695662e-118,0.0,411,1.0e-14,140
0.0,1.5333780613960562e-117,411,1.0e-14,140
7.87292557618366e-117,0.0,411,1.0e-14,140
0.0,-4.030559785775155e-116,411,1.0e-14,140
-2.057467430698993e-115,0.0,411,1.0e-14,140
0.0,1.047212901226002e-114,411,1.0e-14,140
5.314561264821469e-114,0.0,411,1.0e-14,140
0.0,-2.689219489097827e-113,411,1.0e-14,140
-1.356773748064503e-112,0.0,411,1.0e-14,140
0.0,6.825066505256036e-112,411,1.0e-14,140
3.423107302934197e-111,0.0,411,1.0e-14,140
0.0,-1.7117651324732245e-110,411,1.0e-14,140
-8.534414170960538e-110,0.0,411,1.0e-14,140
0.0,4.2423348151637233e-109,411,1.0e-14,140
2.1024885272534e-108,0.0,411,1.0e-14,140
0.0,-1.0388564658643935e-107,411,1.0e-14,140
-5.1176007364934916e-107,0.0,411,1.0e-14,140
0.0,2.5134015872202304e-106,411,1.0e-14,140
1.230658802117381e-105,0.0,411,1.0e-14,140
0.0,-6.007438892046379e-105,411,1.0e-14,140
-2.9235638436117794e-104,0.0,411,1.0e-14,140
0.0,1.418413611991781e-103,411,1.0e-14,140
6.860500830397358e-103,0.0,411,1.0e-14,140
0.0,-3.308010484943494e-102,411,1.0e-14,140
-1.59012596343198e-101,0.0,411,1.0e-14,140
0.0,7.619828768665538e-101,411,1.0e-14,140
3.640016318320058e-100,0.0,411,1.0e-14,140
0.0,-1.7334098248496075e-99,411,1.0e-14,140
-8.228758499922456e-99,0.0,411,1.0e-14,140
0.0,3.8940167903338725e-98,411,1.0e-14,140
1.8369064045224606e-97,0.0,411,1.0e-14,140
0.0,-8.637681223191278e-97,411,1.0e-14,140
-4.048773158911483e-96,0.0,411,1.0e-14,140
0.0,1.8917380739791238e-95,411,1.0e-14,140
8.810589587350042e-95,0.0,411,1.0e-14,140
