coscoeff,sincoeff,highest_deg,epsilon,evoltime
0.0,4.771473560917165e-282,845,1.0e-14,300
2.6004921136706796e-281,0.0,845,1.0e-14,300
0.0,-1.4154954936828615e-280,845,1.0e-14,300
-7.695035463130638e-280,0.0,845,1.0e-14,300
0.0,4.177930357269047e-279,845,1.0e-14,300
2.2654759323442176e-278,0.0,845,1.0e-14,300
0.0,-1.2268872185400616e-277,845,1.0e-14,300
-6.635841582466351e-277,0.0,845,1.0e-14,300
0.0,3.584534775550525e-276,845,1.0e-14,300
1.933811988932525e-275,0.0,845,1.0e-14,300
0.0,-1.0419325340762274e-274,845,1.0e-14,300
-5.606709907464423e-274,0.0,845,1.0e-14,300
0.0,3.0131374551425803e-273,845,1.0e-14,300
1.617228567681208e-272,0.0,845,1.0e-14,300
0.0,-8.668914043224207e-272,845,1.0e-14,300
-4.640855523178019e-271,0.0,845,1.0e-14,300
0.0,2.4812509157262792e-270,845,1.0e-14,300
1.3248961175262718e-269,0.0,845,1.0e-14,300
0.0,-7.065301477172421e-269,845,1.0e-14,300
-3.762846602661779e-268,0.0,845,1.0e-14,300
0.0,2.001421181094031e-267,845,1.0e-14,300
1.0631531835750965e-266,0.0,845,1.0e-14,300
0.0,-5.6401127036631114e-266,845,1.0e-14,300
-2.9882265183856656e-265,0.0,845,1.0e-14,300
0.0,1.5811470050387027e-264,845,1.0e-14,300
8.355321955740053e-264,0.0,845,1.0e-14,300
0.0,-4.4094613019673185e-263,845,1.0e-14,300
-2.324012651316756e-262,0.0,845,1.0e-14,300
0.0,1.223266952831731e-261,845,1.0e-14,300
6.430326071291805e-261,0.0,845,1.0e-14,300
0.0,-3.3757706874995846e-260,845,1.0e-14,300
-1.7698654794951895e-259,0.0,845,1.0e-14,300
0.0,9.266892933310607e-259,845,1.0e-14,300
4.845669421904812e-258,0.0,845,1.0e-14,300
0.0,-2.530453451058038e-257,845,1.0e-14,300
-1.3196751383196614e-256,0.0,845,1.0e-14,300
0.0,6.873200401820326e-256,845,1.0e-14,300
3.5749785695498344e-255,0.0,845,1.0e-14,300
0.0,-1.8569897854459622e-254,845,1.0e-14,300
-9.633107188744386e-254,0.0,845,1.0e-14,300
0.0,4.990490617540676e-253,845,1.0e-14,300
2.5818988928593842e-252,0.0,845,1.0e-14,300
0.0,-1.3339929003972324e-251,845,1.0e-14,300
-6.883118770840525e-251,0.0,845,1.0e-14,300
0.0,3.5467748794363646e-250,845,1.0e-14,300
1.8251465979106163e-249,0.0,845,1.0e-14,300
0.0,-9.379437700912992e-249,845,1.0e-14,300
-4.813599155561882e-248,0.0,845,1.0e-14,300
0.0,2.467040373749807e-247,845,1.0e-14,300
1.2626847936967765e-246,0.0,845,1.0e-14,300
0.0,-6.453943267842591e-246,845,1.0e-14,300
-3.294321452586881e-245,0.0,845,1.0e-14,300
0.0,1.6792547228909134e-244,845,1.0e-14,300
8.548227823091202e-244,0.0,845,1.0e-14,300
0.0,-4.345538818303066e-243,845,1.0e-14,300
-2.2060651919542417e-242,0.0,845,1.0e-14,300
0.0,1.1184056129128664e-241,845,1.0e-14,300
5.662207004726291e-241,0.0,845,1.0e-14,300
0.0,-2.8627055185248994e-240,845,1.0e-14,300
-1.4453440920054773e-239,0.0,845,1.0e-14,300
0.0,7.287332490256184e-239,845,1.0e-14,300
3.669169594033545e-238,0.0,845,1.0e-14,300
0.0,-1.8448793162456385e-237,845,1.0e-14,300
-9.263353071398861e-237,0.0,845,1.0e-14,300
0.0,4.6448068029313885e-236,845,1.0e-14,300
2.3257625446789417e-235,0.0,845,1.0e-14,300
0.0,-1.162948455203727e-234,845,1.0e-14,300
-5.807002722890128e-234,0.0,845,1.0e-14,300
0.0,2.895603900085308e-233,845,1.0e-14,300
1.4418527930152943e-232,0.0,845,1.0e-14,300
0.0,-7.169624725857285e-232,845,1.0e-14,300
-3.5601208290580825e-231,0.0,845,1.0e-14,300
0.0,1.7653261005353762e-230,845,1.0e-14,300
8.741301755186576e-230,0.0,845,1.0e-14,300
0.0,-4.3223240266158084e-229,845,1.0e-14,300
-2.134261532128654e-228,0.0,845,1.0e-14,300
0.0,1.052364346226558e-227,845,1.0e-14,300
5.181695061775209e-227,0.0,845,1.0e-14,300
0.0,-2.5477914370062858e-226,845,1.0e-14,300
-1.2509537375047911e-225,0.0,845,1.0e-14,300
0.0,6.133424609157169e-225,845,1.0e-14,300
3.0029511769196805e-224,0.0,845,1.0e-14,300
0.0,-1.4681688866861907e-223,845,1.0e-14,300
-7.167790619251808e-223,0.0,845,1.0e-14,300
0.0,3.4944207459112825e-222,845,1.0e-14,300
1.7011582188997964e-221,0.0,845,1.0e-14,300
0.0,-8.269759567834526e-221,845,1.0e-14,300
